event_date,channel,region,device,sessions,leads,signups,paid_signups
2024-12-30,email,eu,tablet,21,3,1,0
2024-12-30,email,apac,tablet,8,1,0,0
2024-12-30,email,latam,tablet,7,1,0,0
2024-12-30,referral,us,desktop,296,28,14,3
2024-12-30,referral,eu,desktop,130,13,7,2
2024-12-30,referral,apac,desktop,68,6,3,1
2024-12-30,referral,latam,desktop,46,4,2,0
2024-12-30,referral,us,mobile,296,28,11,2
2024-12-30,referral,eu,mobile,150,13,5,1
2024-12-30,referral,apac,mobile,73,7,3,1
2024-12-30,referral,latam,mobile,40,4,2,0
2024-12-30,referral,us,tablet,77,7,3,1
2024-12-30,referral,eu,tablet,34,4,2,0
2024-12-30,referral,apac,tablet,16,2,1,0
2024-12-30,referral,latam,tablet,9,1,0,0
2025-01-01,organic,us,desktop,1142,102,50,9
2025-01-01,organic,eu,desktop,496,42,18,3
2025-01-01,organic,apac,desktop,257,20,10,2
2025-01-01,organic,latam,desktop,136,12,5,1
2025-01-01,organic,us,mobile,897,79,29,5
2025-01-01,organic,eu,mobile,501,42,14,2
2025-01-01,organic,apac,mobile,206,18,6,1
2025-01-01,organic,latam,mobile,154,14,5,1
2025-01-01,organic,us,tablet,259,22,9,2
2025-01-01,organic,eu,tablet,111,10,4,1
2025-01-01,organic,apac,tablet,54,4,2,0
2025-01-01,organic,latam,tablet,29,2,1,0
2025-01-01,paid_search,us,desktop,705,78,52,16
2025-01-01,paid_search,eu,desktop,382,39,23,6
2025-01-01,paid_search,apac,desktop,182,19,12,3
2025-01-01,paid_search,latam,desktop,108,13,8,2
2025-01-01,paid_search,us,mobile,769,86,41,12
2025-01-01,paid_search,eu,mobile,362,37,18,4
2025-01-01,paid_search,apac,mobile,145,15,7,2
2025-01-01,paid_search,latam,mobile,120,13,6,1
2025-01-01,paid_search,us,tablet,169,19,10,3
2025-01-01,paid_search,eu,tablet,67,7,4,1
2025-01-01,paid_search,apac,tablet,39,4,2,1
2025-01-01,paid_search,latam,tablet,26,3,2,0
2025-01-01,paid_social,us,desktop,721,54,21,3
2025-01-01,paid_social,eu,desktop,329,25,11,1
2025-01-01,paid_social,apac,desktop,165,12,5,1
2025-01-01,paid_social,latam,desktop,90,6,3,0
2025-01-01,paid_social,us,mobile,695,48,14,2
2025-01-01,paid_social,eu,mobile,304,22,7,1
2025-01-01,paid_social,apac,mobile,133,9,3,1
2025-01-01,paid_social,latam,mobile,91,6,2,0
2025-01-01,paid_social,us,tablet,131,9,3,0
2025-01-01,paid_social,eu,tablet,68,5,2,0
2025-01-01,paid_social,apac,tablet,38,3,1,0
2025-01-01,paid_social,latam,tablet,19,1,0,0
2025-01-01,email,us,desktop,213,30,11,1
2025-01-01,email,eu,desktop,96,13,5,0
2025-01-01,email,apac,desktop,45,6,2,0
2025-01-01,email,latam,desktop,32,5,2,0
2025-01-01,email,us,mobile,233,32,8,1
2025-01-01,email,eu,mobile,104,14,4,0
2025-01-01,email,apac,mobile,49,6,2,0
2025-01-01,email,latam,mobile,31,4,1,0
2025-01-01,email,us,tablet,53,8,2,0
2025-01-01,email,eu,tablet,24,3,1,0
2025-01-01,email,apac,tablet,12,2,1,0
2025-01-01,email,latam,tablet,8,1,0,0
2025-01-01,referral,us,desktop,417,38,17,4
2025-01-01,referral,eu,desktop,158,15,8,2
2025-01-01,referral,apac,desktop,60,6,3,1
2025-01-01,referral,latam,desktop,48,5,3,0
2025-01-01,referral,us,mobile,319,32,13,3
2025-01-01,referral,eu,mobile,167,15,6,1
2025-01-01,referral,apac,mobile,90,9,3,1
2025-01-01,referral,latam,mobile,53,5,2,0
2025-01-01,referral,us,tablet,70,6,3,1
2025-01-01,referral,eu,tablet,33,3,1,0
2025-01-01,referral,apac,tablet,18,2,1,0
2025-01-01,referral,latam,tablet,13,1,0,0
2025-01-02,organic,us,desktop,1007,82,44,8
2025-01-02,organic,eu,desktop,547,49,23,4
2025-01-02,organic,apac,desktop,221,18,9,2
2025-01-02,organic,latam,desktop,140,13,6,1
2025-01-02,organic,us,mobile,1200,115,40,8
2025-01-02,organic,eu,mobile,557,49,17,3
2025-01-02,organic,apac,mobile,229,20,7,2
2025-01-02,organic,latam,mobile,153,14,5,1
2025-01-02,organic,us,tablet,268,23,9,2
2025-01-02,organic,eu,tablet,125,11,5,1
2025-01-02,organic,apac,tablet,48,4,2,0
2025-01-02,organic,latam,tablet,30,3,1,0
2025-01-02,paid_search,us,desktop,881,97,55,15
2025-01-02,paid_search,eu,desktop,337,37,23,6
2025-01-02,paid_search,apac,desktop,167,19,13,4
2025-01-02,paid_search,latam,desktop,92,10,6,1
2025-01-02,paid_search,us,mobile,763,83,40,12
2025-01-02,paid_search,eu,mobile,299,31,16,4
2025-01-02,paid_search,apac,mobile,165,17,9,3
2025-01-02,paid_search,latam,mobile,110,12,6,1
2025-01-02,paid_search,us,tablet,171,18,10,3
2025-01-02,paid_search,eu,tablet,70,8,4,1
2025-01-02,paid_search,apac,tablet,42,4,2,1
2025-01-02,paid_search,latam,tablet,24,3,2,0
2025-01-02,paid_social,us,desktop,589,43,19,3
2025-01-02,paid_social,eu,desktop,299,21,9,1
2025-01-02,paid_social,apac,desktop,170,12,5,1
2025-01-02,paid_social,latam,desktop,97,7,3,0
2025-01-02,paid_social,us,mobile,624,45,14,2
2025-01-02,paid_social,eu,mobile,232,19,7,1
2025-01-02,paid_social,apac,mobile,132,9,3,0
2025-01-02,paid_social,latam,mobile,106,8,3,0
2025-01-02,paid_social,us,tablet,163,11,4,1
2025-01-02,paid_social,eu,tablet,63,5,2,0
2025-01-02,paid_social,apac,tablet,35,3,1,0
2025-01-02,paid_social,latam,tablet,21,2,1,0
2025-01-02,email,us,desktop,223,32,11,1
2025-01-02,email,eu,desktop,99,14,5,0
2025-01-02,email,apac,desktop,49,7,2,0
2025-01-02,email,latam,desktop,33,5,2,0
2025-01-02,email,us,mobile,214,30,8,1
2025-01-02,email,eu,mobile,85,12,3,0
2025-01-02,email,apac,mobile,42,6,2,0
2025-01-02,email,latam,mobile,30,4,1,0
2025-01-02,email,us,tablet,52,7,2,0
2025-01-02,email,eu,tablet,27,4,1,0
2025-01-02,email,apac,tablet,9,1,0,0
2025-01-02,email,latam,tablet,8,1,0,0
2025-01-02,referral,us,desktop,361,39,21,5
2025-01-02,referral,eu,desktop,157,15,9,2
2025-01-02,referral,apac,desktop,83,7,4,1
2025-01-02,referral,latam,desktop,50,5,3,0
2025-01-02,referral,us,mobile,377,38,16,4
2025-01-02,referral,eu,mobile,179,17,6,1
2025-01-02,referral,apac,mobile,81,7,3,1
2025-01-02,referral,latam,mobile,52,5,2,0
2025-01-02,referral,us,tablet,77,7,3,1
2025-01-02,referral,eu,tablet,40,4,2,0
2025-01-02,referral,apac,tablet,19,2,1,0
2025-01-02,referral,latam,tablet,11,1,0,0
2025-01-03,organic,us,desktop,932,83,40,7
2025-01-03,organic,eu,desktop,445,39,18,3
2025-01-03,organic,apac,desktop,252,23,11,2
2025-01-03,organic,latam,desktop,156,14,7,1
2025-01-03,organic,us,mobile,987,80,29,6
2025-01-03,organic,eu,mobile,453,41,14,2
2025-01-03,organic,apac,mobile,223,18,6,1
2025-01-03,organic,latam,mobile,150,13,5,1
2025-01-03,organic,us,tablet,258,20,9,2
2025-01-03,organic,eu,tablet,110,9,4,1
2025-01-03,organic,apac,tablet,60,5,2,0
2025-01-03,organic,latam,tablet,38,3,1,0
2025-01-03,paid_search,us,desktop,719,70,38,10
2025-01-03,paid_search,eu,desktop,311,33,19,5
2025-01-03,paid_search,apac,desktop,156,16,9,3
2025-01-03,paid_search,latam,desktop,117,12,8,1
2025-01-03,paid_search,us,mobile,884,91,49,14
2025-01-03,paid_search,eu,mobile,337,40,18,5
2025-01-03,paid_search,apac,mobile,143,17,8,2
2025-01-03,paid_search,latam,mobile,106,10,5,1
2025-01-03,paid_search,us,tablet,173,21,11,3
2025-01-03,paid_search,eu,tablet,75,9,5,1
2025-01-03,paid_search,apac,tablet,38,5,3,1
2025-01-03,paid_search,latam,tablet,24,3,2,0
2025-01-03,paid_social,us,desktop,671,45,19,3
2025-01-03,paid_social,eu,desktop,301,22,10,1
2025-01-03,paid_social,apac,desktop,139,10,4,1
2025-01-03,paid_social,latam,desktop,91,6,2,0
2025-01-03,paid_social,us,mobile,777,61,20,3
2025-01-03,paid_social,eu,mobile,318,22,7,1
2025-01-03,paid_social,apac,mobile,139,10,3,0
2025-01-03,paid_social,latam,mobile,93,7,2,0
2025-01-03,paid_social,us,tablet,154,12,5,1
2025-01-03,paid_social,eu,tablet,76,6,2,0
2025-01-03,paid_social,apac,tablet,38,3,1,0
2025-01-03,paid_social,latam,tablet,23,2,1,0
2025-01-03,email,us,desktop,215,30,10,1
2025-01-03,email,eu,desktop,113,18,6,0
2025-01-03,email,apac,desktop,42,6,2,0
2025-01-03,email,latam,desktop,33,5,2,0
2025-01-03,email,us,mobile,234,31,8,1
2025-01-03,email,eu,mobile,92,12,3,0
2025-01-03,email,apac,mobile,54,8,2,0
2025-01-03,email,latam,mobile,35,4,1,0
2025-01-03,email,us,tablet,46,6,2,0
2025-01-03,email,eu,tablet,21,3,1,0
2025-01-03,email,apac,tablet,10,1,0,0
2025-01-03,email,latam,tablet,7,1,0,0
2025-01-03,referral,us,desktop,390,36,20,5
2025-01-03,referral,eu,desktop,185,18,10,2
2025-01-03,referral,apac,desktop,80,8,4,1
2025-01-03,referral,latam,desktop,47,4,2,0
2025-01-03,referral,us,mobile,364,32,13,3
2025-01-03,referral,eu,mobile,154,15,6,1
2025-01-03,referral,apac,mobile,73,7,3,1
2025-01-03,referral,latam,mobile,54,5,2,0
2025-01-03,referral,us,tablet,87,8,4,1
2025-01-03,referral,eu,tablet,31,3,1,0
2025-01-03,referral,apac,tablet,16,1,1,0
2025-01-03,referral,latam,tablet,12,1,0,0
2025-01-04,organic,us,desktop,1188,97,41,8
2025-01-04,organic,eu,desktop,438,38,19,3
2025-01-04,organic,apac,desktop,249,23,10,2
2025-01-04,organic,latam,desktop,156,14,6,1
2025-01-04,organic,us,mobile,953,78,27,5
2025-01-04,organic,eu,mobile,433,38,13,2
2025-01-04,organic,apac,mobile,245,21,8,2
2025-01-04,organic,latam,mobile,149,12,4,0
2025-01-04,organic,us,tablet,279,23,10,2
2025-01-04,organic,eu,tablet,110,9,3,1
2025-01-04,organic,apac,tablet,48,5,2,0
2025-01-04,organic,latam,tablet,32,3,1,0
2025-01-04,paid_search,us,desktop,692,79,53,14
2025-01-04,paid_search,eu,desktop,289,31,20,5
2025-01-04,paid_search,apac,desktop,176,19,12,4
2025-01-04,paid_search,latam,desktop,112,12,7,1
2025-01-04,paid_search,us,mobile,613,69,35,12
2025-01-04,paid_search,eu,mobile,408,49,22,7
2025-01-04,paid_search,apac,mobile,189,19,8,3
2025-01-04,paid_search,latam,mobile,109,13,6,1
2025-01-04,paid_search,us,tablet,183,19,9,3
2025-01-04,paid_search,eu,tablet,83,9,5,1
2025-01-04,paid_search,apac,tablet,30,3,1,0
2025-01-04,paid_search,latam,tablet,23,3,2,0
2025-01-04,paid_social,us,desktop,679,45,17,2
2025-01-04,paid_social,eu,desktop,337,25,11,1
2025-01-04,paid_social,apac,desktop,175,13,6,1
2025-01-04,paid_social,latam,desktop,102,7,3,0
2025-01-04,paid_social,us,mobile,649,46,15,3
2025-01-04,paid_social,eu,mobile,340,21,7,1
2025-01-04,paid_social,apac,mobile,152,10,3,0
2025-01-04,paid_social,latam,mobile,112,7,2,0
2025-01-04,paid_social,us,tablet,150,12,4,1
2025-01-04,paid_social,eu,tablet,66,4,1,0
2025-01-04,paid_social,apac,tablet,29,2,1,0
2025-01-04,paid_social,latam,tablet,23,2,1,0
2025-01-04,email,us,desktop,200,28,9,1
2025-01-04,email,eu,desktop,120,16,5,0
2025-01-04,email,apac,desktop,51,7,3,0
2025-01-04,email,latam,desktop,31,4,1,0
2025-01-04,email,us,mobile,229,34,9,1
2025-01-04,email,eu,mobile,99,15,4,0
2025-01-04,email,apac,mobile,52,7,2,0
2025-01-04,email,latam,mobile,30,4,1,0
2025-01-04,email,us,tablet,48,6,2,0
2025-01-04,email,eu,tablet,24,3,1,0
2025-01-04,email,apac,tablet,10,1,0,0
2025-01-04,email,latam,tablet,7,1,0,0
2025-01-04,referral,us,desktop,375,40,21,5
2025-01-04,referral,eu,desktop,154,14,7,2
2025-01-04,referral,apac,desktop,74,7,4,1
2025-01-04,referral,latam,desktop,56,5,3,1
2025-01-04,referral,us,mobile,373,38,14,4
2025-01-04,referral,eu,mobile,200,20,8,2
2025-01-04,referral,apac,mobile,88,9,4,1
2025-01-04,referral,latam,mobile,64,6,2,0
2025-01-04,referral,us,tablet,94,9,4,1
2025-01-04,referral,eu,tablet,39,4,2,0
2025-01-04,referral,apac,tablet,19,2,1,0
2025-01-04,referral,latam,tablet,12,1,0,0
2025-01-05,organic,us,desktop,1021,85,36,6
2025-01-05,organic,eu,desktop,437,38,17,3
2025-01-05,organic,apac,desktop,272,21,10,2
2025-01-05,organic,latam,desktop,138,11,5,1
2025-01-05,organic,us,mobile,1034,86,32,7
2025-01-05,organic,eu,mobile,453,38,13,2
2025-01-05,organic,apac,mobile,204,18,7,2
2025-01-05,organic,latam,mobile,138,12,4,0
2025-01-05,organic,us,tablet,231,19,9,2
2025-01-05,organic,eu,tablet,111,10,4,1
2025-01-05,organic,apac,tablet,60,5,2,0
2025-01-05,organic,latam,tablet,32,3,1,0
2025-01-05,paid_search,us,desktop,803,86,50,14
2025-01-05,paid_search,eu,desktop,288,31,19,6
2025-01-05,paid_search,apac,desktop,190,22,12,4
2025-01-05,paid_search,latam,desktop,97,10,6,1
2025-01-05,paid_search,us,mobile,784,88,41,13
2025-01-05,paid_search,eu,mobile,286,33,15,4
2025-01-05,paid_search,apac,mobile,169,19,9,3
2025-01-05,paid_search,latam,mobile,89,10,5,1
2025-01-05,paid_search,us,tablet,179,19,11,3
2025-01-05,paid_search,eu,tablet,77,8,4,1
2025-01-05,paid_search,apac,tablet,39,5,3,1
2025-01-05,paid_search,latam,tablet,25,3,2,0
2025-01-05,paid_social,us,desktop,600,41,16,2
2025-01-05,paid_social,eu,desktop,318,22,9,1
2025-01-05,paid_social,apac,desktop,158,12,5,1
2025-01-05,paid_social,latam,desktop,124,8,4,0
2025-01-05,paid_social,us,mobile,654,49,16,3
2025-01-05,paid_social,eu,mobile,327,24,8,1
2025-01-05,paid_social,apac,mobile,143,9,3,0
2025-01-05,paid_social,latam,mobile,115,9,3,0
2025-01-05,paid_social,us,tablet,126,9,4,1
2025-01-05,paid_social,eu,tablet,70,5,2,0
2025-01-05,paid_social,apac,tablet,28,2,1,0
2025-01-05,paid_social,latam,tablet,20,1,0,0
2025-01-05,email,us,desktop,245,34,11,1
2025-01-05,email,eu,desktop,118,16,6,1
2025-01-05,email,apac,desktop,49,7,2,0
2025-01-05,email,latam,desktop,32,4,1,0
2025-01-05,email,us,mobile,229,31,8,1
2025-01-05,email,eu,mobile,94,14,3,0
2025-01-05,email,apac,mobile,56,9,3,0
2025-01-05,email,latam,mobile,28,4,1,0
2025-01-05,email,us,tablet,55,7,2,0
2025-01-05,email,eu,tablet,25,4,1,0
2025-01-05,email,apac,tablet,12,2,1,0
2025-01-05,email,latam,tablet,7,1,0,0
2025-01-05,referral,us,desktop,378,34,18,4
2025-01-05,referral,eu,desktop,163,16,9,2
2025-01-05,referral,apac,desktop,85,8,4,1
2025-01-05,referral,latam,desktop,55,5,3,0
2025-01-05,referral,us,mobile,379,37,16,4
2025-01-05,referral,eu,mobile,184,20,9,2
2025-01-05,referral,apac,mobile,80,8,3,1
2025-01-05,referral,latam,mobile,51,5,2,0
2025-01-05,referral,us,tablet,91,9,4,1
2025-01-05,referral,eu,tablet,39,4,2,0
2025-01-05,referral,apac,tablet,16,2,1,0
2025-01-05,referral,latam,tablet,15,1,1,0
2025-01-06,organic,us,desktop,1005,89,42,8
2025-01-06,organic,eu,desktop,410,37,19,3
2025-01-06,organic,apac,desktop,180,15,7,1
2025-01-06,organic,latam,desktop,148,14,7,1
2025-01-06,organic,us,mobile,828,73,28,6
2025-01-06,organic,eu,mobile,391,33,12,2
2025-01-06,organic,apac,mobile,202,17,5,1
2025-01-06,organic,latam,mobile,136,12,4,1
2025-01-06,organic,us,tablet,193,18,7,2
2025-01-06,organic,eu,tablet,102,9,4,1
2025-01-06,organic,apac,tablet,44,4,2,0
2025-01-06,organic,latam,tablet,26,2,1,0
2025-01-06,paid_search,us,desktop,666,78,46,14
2025-01-06,paid_search,eu,desktop,333,34,16,4
2025-01-06,paid_search,apac,desktop,163,19,11,3
2025-01-06,paid_search,latam,desktop,91,10,6,1
2025-01-06,paid_search,us,mobile,729,85,43,11
2025-01-06,paid_search,eu,mobile,308,34,16,5
2025-01-06,paid_search,apac,mobile,147,16,7,2
2025-01-06,paid_search,latam,mobile,107,12,6,1
2025-01-06,paid_search,us,tablet,146,14,8,2
2025-01-06,paid_search,eu,tablet,70,8,4,1
2025-01-06,paid_search,apac,tablet,26,3,2,1
2025-01-06,paid_search,latam,tablet,21,2,1,0
2025-01-06,paid_social,us,desktop,594,41,18,3
2025-01-06,paid_social,eu,desktop,257,18,7,1
2025-01-06,paid_social,apac,desktop,106,7,3,1
2025-01-06,paid_social,latam,desktop,95,6,3,0
2025-01-06,paid_social,us,mobile,600,42,14,2
2025-01-06,paid_social,eu,mobile,269,20,6,1
2025-01-06,paid_social,apac,mobile,101,6,2,0
2025-01-06,paid_social,latam,mobile,83,5,2,0
2025-01-06,paid_social,us,tablet,129,9,4,1
2025-01-06,paid_social,eu,tablet,59,4,1,0
2025-01-06,paid_social,apac,tablet,29,2,1,0
2025-01-06,paid_social,latam,tablet,20,1,0,0
2025-01-06,email,us,desktop,188,28,9,1
2025-01-06,email,eu,desktop,87,13,5,0
2025-01-06,email,apac,desktop,40,5,2,0
2025-01-06,email,latam,desktop,30,5,2,0
2025-01-06,email,us,mobile,180,25,6,1
2025-01-06,email,eu,mobile,69,10,3,0
2025-01-06,email,apac,mobile,39,5,1,0
2025-01-06,email,latam,mobile,24,4,1,0
2025-01-06,email,us,tablet,41,6,2,0
2025-01-06,email,eu,tablet,19,3,1,0
2025-01-06,email,apac,tablet,9,1,0,0
2025-01-06,email,latam,tablet,6,1,0,0
2025-01-06,referral,us,desktop,323,32,16,3
2025-01-06,referral,eu,desktop,127,12,6,1
2025-01-06,referral,apac,desktop,65,6,3,1
2025-01-06,referral,latam,desktop,51,5,3,0
2025-01-06,referral,us,mobile,278,26,12,3
2025-01-06,referral,eu,mobile,167,16,6,1
2025-01-06,referral,apac,mobile,59,5,2,0
2025-01-06,referral,latam,mobile,56,5,2,0
2025-01-06,referral,us,tablet,73,7,3,1
2025-01-06,referral,eu,tablet,28,2,1,0
2025-01-06,referral,apac,tablet,14,1,0,0
2025-01-06,referral,latam,tablet,9,1,0,0
2025-01-07,organic,us,desktop,874,74,31,6
2025-01-07,organic,eu,desktop,419,37,16,3
2025-01-07,organic,apac,desktop,186,17,8,2
2025-01-07,organic,latam,desktop,156,13,7,1
2025-01-07,organic,us,mobile,725,53,18,3
2025-01-07,organic,eu,mobile,438,38,14,2
2025-01-07,organic,apac,mobile,181,17,6,1
2025-01-07,organic,latam,mobile,132,12,4,0
2025-01-07,organic,us,tablet,204,18,8,2
2025-01-07,organic,eu,tablet,104,9,4,1
2025-01-07,organic,apac,tablet,41,3,1,0
2025-01-07,organic,latam,tablet,26,2,1,0
2025-01-07,paid_search,us,desktop,679,77,40,12
2025-01-07,paid_search,eu,desktop,276,30,19,5
2025-01-07,paid_search,apac,desktop,148,15,8,2
2025-01-07,paid_search,latam,desktop,88,10,5,1
2025-01-07,paid_search,us,mobile,741,85,36,10
2025-01-07,paid_search,eu,mobile,305,36,16,4
2025-01-07,paid_search,apac,mobile,122,14,7,2
2025-01-07,paid_search,latam,mobile,88,10,4,1
2025-01-07,paid_search,us,tablet,155,17,10,3
2025-01-07,paid_search,eu,tablet,70,8,5,1
2025-01-07,paid_search,apac,tablet,30,3,2,1
2025-01-07,paid_search,latam,tablet,22,2,1,0
2025-01-07,paid_social,us,desktop,581,42,17,3
2025-01-07,paid_social,eu,desktop,270,20,8,1
2025-01-07,paid_social,apac,desktop,122,9,3,0
2025-01-07,paid_social,latam,desktop,81,6,3,0
2025-01-07,paid_social,us,mobile,558,35,12,2
2025-01-07,paid_social,eu,mobile,258,18,6,1
2025-01-07,paid_social,apac,mobile,112,8,2,0
2025-01-07,paid_social,latam,mobile,83,6,2,0
2025-01-07,paid_social,us,tablet,121,9,4,1
2025-01-07,paid_social,eu,tablet,57,4,1,0
2025-01-07,paid_social,apac,tablet,25,2,1,0
2025-01-07,paid_social,latam,tablet,17,1,0,0
2025-01-07,email,us,desktop,196,27,9,1
2025-01-07,email,eu,desktop,91,13,5,0
2025-01-07,email,apac,desktop,41,5,2,0
2025-01-07,email,latam,desktop,29,4,2,0
2025-01-07,email,us,mobile,162,22,6,1
2025-01-07,email,eu,mobile,96,13,3,0
2025-01-07,email,apac,mobile,37,5,1,0
2025-01-07,email,latam,mobile,31,4,1,0
2025-01-07,email,us,tablet,42,6,2,0
2025-01-07,email,eu,tablet,14,2,1,0
2025-01-07,email,apac,tablet,10,1,0,0
2025-01-07,email,latam,tablet,6,1,0,0
2025-01-07,referral,us,desktop,324,33,19,5
2025-01-07,referral,eu,desktop,121,11,5,1
2025-01-07,referral,apac,desktop,63,6,3,1
2025-01-07,referral,latam,desktop,43,4,2,0
2025-01-07,referral,us,mobile,316,27,11,3
2025-01-07,referral,eu,mobile,152,15,6,1
2025-01-07,referral,apac,mobile,62,6,2,1
2025-01-07,referral,latam,mobile,47,4,2,0
2025-01-07,referral,us,tablet,69,6,3,1
2025-01-07,referral,eu,tablet,32,3,1,0
2025-01-07,referral,apac,tablet,16,1,0,0
2025-01-07,referral,latam,tablet,11,1,0,0
2025-01-08,organic,us,desktop,956,85,43,8
2025-01-08,organic,eu,desktop,559,44,20,3
2025-01-08,organic,apac,desktop,231,19,9,2
2025-01-08,organic,latam,desktop,149,12,5,1
2025-01-08,organic,us,mobile,1047,94,35,7
2025-01-08,organic,eu,mobile,519,48,15,3
2025-01-08,organic,apac,mobile,203,16,6,1
2025-01-08,organic,latam,mobile,121,11,4,1
2025-01-08,organic,us,tablet,224,19,9,2
2025-01-08,organic,eu,tablet,109,10,4,1
2025-01-08,organic,apac,tablet,46,4,2,0
2025-01-08,organic,latam,tablet,34,3,1,0
2025-01-08,paid_search,us,desktop,766,79,48,14
2025-01-08,paid_search,eu,desktop,345,36,21,6
2025-01-08,paid_search,apac,desktop,166,19,11,3
2025-01-08,paid_search,latam,desktop,101,10,6,1
2025-01-08,paid_search,us,mobile,758,81,38,10
2025-01-08,paid_search,eu,mobile,371,45,21,6
2025-01-08,paid_search,apac,mobile,202,21,9,3
2025-01-08,paid_search,latam,mobile,101,11,4,1
2025-01-08,paid_search,us,tablet,182,20,10,3
2025-01-08,paid_search,eu,tablet,77,9,5,1
2025-01-08,paid_search,apac,tablet,38,4,2,1
2025-01-08,paid_search,latam,tablet,21,2,1,0
2025-01-08,paid_social,us,desktop,556,38,17,2
2025-01-08,paid_social,eu,desktop,311,20,8,1
2025-01-08,paid_social,apac,desktop,142,11,4,1
2025-01-08,paid_social,latam,desktop,113,8,4,0
2025-01-08,paid_social,us,mobile,750,47,15,2
2025-01-08,paid_social,eu,mobile,310,22,8,1
2025-01-08,paid_social,apac,mobile,139,8,3,0
2025-01-08,paid_social,latam,mobile,105,8,3,0
2025-01-08,paid_social,us,tablet,114,8,3,1
2025-01-08,paid_social,eu,tablet,61,4,2,0
2025-01-08,paid_social,apac,tablet,28,2,1,0
2025-01-08,paid_social,latam,tablet,17,1,0,0
2025-01-08,email,us,desktop,194,27,10,1
2025-01-08,email,eu,desktop,99,14,5,0
2025-01-08,email,apac,desktop,44,6,2,0
2025-01-08,email,latam,desktop,31,4,1,0
2025-01-08,email,us,mobile,239,30,8,1
2025-01-08,email,eu,mobile,110,14,4,0
2025-01-08,email,apac,mobile,57,7,2,0
2025-01-08,email,latam,mobile,35,4,1,0
2025-01-08,email,us,tablet,44,6,2,0
2025-01-08,email,eu,tablet,26,4,1,0
2025-01-08,email,apac,tablet,9,1,0,0
2025-01-08,email,latam,tablet,8,1,0,0
2025-01-08,referral,us,desktop,411,38,23,6
2025-01-08,referral,eu,desktop,162,18,8,2
2025-01-08,referral,apac,desktop,72,6,3,1
2025-01-08,referral,latam,desktop,60,6,3,0
2025-01-08,referral,us,mobile,381,39,17,5
2025-01-08,referral,eu,mobile,199,20,8,2
