event_date,channel,spend,clicks,impressions
2025-11-28,paid_social,3325.02,2679,106473
2025-11-28,email,58.43,1217,10664
2025-11-28,referral,0.0,0,0
2025-11-29,organic,0.0,0,0
2025-11-29,paid_search,5928.71,3402,52786
2025-11-29,paid_social,3831.87,2738,106783
2025-11-29,email,44.47,926,8205
2025-11-29,referral,0.0,0,0
2025-11-30,organic,0.0,0,0
2025-11-30,paid_search,6780.74,3443,56948
2025-11-30,paid_social,3168.78,2235,97112
2025-11-30,email,49.53,968,8975
2025-11-30,referral,0.0,0,0
2025-12-01,organic,0.0,0,0
2025-12-01,paid_search,6572.64,3413,51076
2025-12-01,paid_social,4467.64,3197,131394
2025-12-01,email,49.56,1038,8992
2025-12-01,referral,0.0,0,0
2025-12-02,organic,0.0,0,0
2025-12-02,paid_search,7155.87,4050,66306
2025-12-02,paid_social,4550.33,3331,137697
2025-12-02,email,48.44,970,8496
2025-12-02,referral,0.0,0,0
2025-12-03,organic,0.0,0,0
2025-12-03,paid_search,5933.19,3201,48485
2025-12-03,paid_social,5492.67,3539,150294
2025-12-03,email,44.39,900,8034
2025-12-03,referral,0.0,0,0
2025-12-04,organic,0.0,0,0
2025-12-04,paid_search,7025.92,3764,57647
2025-12-04,paid_social,4446.92,3241,133133
2025-12-04,email,43.1,877,8556
2025-12-04,referral,0.0,0,0
2025-12-05,organic,0.0,0,0
2025-12-05,paid_search,6693.12,3783,61191
2025-12-05,paid_social,4530.84,3191,130268
2025-12-05,email,59.38,1230,11282
2025-12-05,referral,0.0,0,0
2025-12-06,organic,0.0,0,0
2025-12-06,paid_search,5421.11,3280,50208
2025-12-06,paid_social,4339.86,3125,124572
2025-12-06,email,44.2,844,7794
2025-12-06,referral,0.0,0,0
2025-12-07,organic,0.0,0,0
2025-12-07,paid_search,4653.27,2744,43494
2025-12-07,paid_social,3773.32,2771,112387
2025-12-07,email,40.81,795,8077
2025-12-07,referral,0.0,0,0
2025-12-08,organic,0.0,0,0
2025-12-08,paid_search,6335.32,3441,56860
2025-12-08,paid_social,4033.22,2812,120753
2025-12-08,email,53.31,951,9389
2025-12-08,referral,0.0,0,0
2025-12-09,organic,0.0,0,0
2025-12-09,paid_search,6278.94,3568,64217
2025-12-09,paid_social,4284.54,3269,141564
2025-12-09,email,59.55,1204,10885
2025-12-09,referral,0.0,0,0
2025-12-10,organic,0.0,0,0
2025-12-10,paid_search,6886.0,3919,61132
2025-12-10,paid_social,4920.23,3322,136600
2025-12-10,email,58.38,1111,10270
2025-12-10,referral,0.0,0,0
2025-12-11,organic,0.0,0,0
2025-12-11,paid_search,7889.49,4268,65105
2025-12-11,paid_social,4261.92,3099,127150
2025-12-11,email,61.84,1161,11317
2025-12-11,referral,0.0,0,0
2025-12-12,organic,0.0,0,0
2025-12-12,paid_search,5679.9,3101,52825
2025-12-12,paid_social,3974.26,2940,123996
2025-12-12,email,46.18,945,8749
2025-12-12,referral,0.0,0,0
2025-12-13,organic,0.0,0,0
2025-12-13,paid_search,5709.0,3033,45355
2025-12-13,paid_social,3556.94,3068,129240
2025-12-13,email,37.92,759,6806
2025-12-13,referral,0.0,0,0
2025-12-14,organic,0.0,0,0
2025-12-14,paid_search,6238.28,3472,50373
2025-12-14,paid_social,3931.78,2727,113258
2025-12-14,email,46.38,875,8624
2025-12-14,referral,0.0,0,0
2025-12-15,organic,0.0,0,0
2025-12-15,paid_search,6912.49,3791,63652
2025-12-15,paid_social,4093.02,2854,114967
2025-12-15,email,51.72,1025,9194
2025-12-15,referral,0.0,0,0
2025-12-16,organic,0.0,0,0
2025-12-16,paid_search,8460.15,4646,75690
2025-12-16,paid_social,4661.55,3425,137548
2025-12-16,email,52.72,1112,11530
2025-12-16,referral,0.0,0,0
2025-12-17,organic,0.0,0,0
2025-12-17,paid_search,5465.91,3159,51631
2025-12-17,paid_social,3593.0,2563,100085
2025-12-17,email,58.63,1211,11287
2025-12-17,referral,0.0,0,0
2025-12-18,organic,0.0,0,0
2025-12-18,paid_search,7116.01,3697,58087
2025-12-18,paid_social,5234.4,3440,146149
2025-12-18,email,66.17,1256,11374
2025-12-18,referral,0.0,0,0
2025-12-19,organic,0.0,0,0
2025-12-19,paid_search,7476.51,3986,61434
2025-12-19,paid_social,4053.02,2936,124714
2025-12-19,email,53.48,1048,9209
2025-12-19,referral,0.0,0,0
2025-12-20,organic,0.0,0,0
2025-12-20,paid_search,5678.88,2970,49489
2025-12-20,paid_social,4442.44,3262,139027
2025-12-20,email,50.73,1014,10115
2025-12-20,referral,0.0,0,0
2025-12-21,organic,0.0,0,0
2025-12-21,paid_search,6340.7,3557,59234
2025-12-21,paid_social,3448.29,2367,91308
2025-12-21,email,53.65,1056,9721
2025-12-21,referral,0.0,0,0
2025-12-22,organic,0.0,0,0
2025-12-22,paid_search,7111.26,3673,59697
2025-12-22,paid_social,4391.38,3127,128728
2025-12-22,email,58.71,1104,10115
2025-12-22,referral,0.0,0,0
2025-12-23,organic,0.0,0,0
2025-12-23,paid_search,6907.32,3588,62174
2025-12-23,paid_social,4165.66,2910,125909
2025-12-23,email,50.85,1046,8990
2025-12-23,referral,0.0,0,0
2025-12-24,organic,0.0,0,0
2025-12-24,paid_search,6888.02,3642,59391
2025-12-24,paid_social,4491.11,3354,137766
2025-12-24,email,50.74,1093,9649
2025-12-24,referral,0.0,0,0
2025-12-25,organic,0.0,0,0
2025-12-25,paid_search,6120.08,3265,50784
2025-12-25,paid_social,4516.77,3080,130651
2025-12-25,email,57.37,1061,9450
2025-12-25,referral,0.0,0,0
2025-12-26,organic,0.0,0,0
2025-12-26,paid_search,5855.69,3163,48780
2025-12-26,paid_social,4719.42,3264,141897
2025-12-26,email,42.99,926,8234
2025-12-26,referral,0.0,0,0
2025-12-27,organic,0.0,0,0
2025-12-27,paid_search,4902.34,2718,44027
2025-12-27,paid_social,3755.29,2597,112700
2025-12-27,email,42.41,831,7874
2025-12-27,referral,0.0,0,0
2025-12-28,organic,0.0,0,0
2025-12-28,paid_search,6105.35,3250,54924
2025-12-28,paid_social,4221.94,3057,132952
2025-12-28,email,43.48,877,7538
2025-12-28,referral,0.0,0,0
2025-12-29,organic,0.0,0,0
2025-12-29,paid_search,7098.32,3883,61004
2025-12-29,paid_social,4152.31,3191,142758
2025-12-29,email,37.25,791,6808
2025-12-29,referral,0.0,0,0
2025-12-30,organic,0.0,0,0
2025-12-30,paid_search,6648.17,3616,55613
2025-12-30,paid_social,5862.55,3879,159068
2025-12-30,email,50.58,1020,9571
2025-12-30,referral,0.0,0,0
2025-12-31,organic,0.0,0,0
2025-12-31,paid_search,6339.24,3348,46385
2025-12-31,paid_social,4886.09,3322,129276
2025-12-31,email,50.8,1026,9906
2025-12-31,referral,0.0,0,0
