return_id,order_id,line_item_id,return_date,reason,quantity,refund_amount,status
22785,108503,271355,2024-10-18,changed_mind,2,85.47,refunded
22786,37486,93731,2024-11-05,damaged,2,15.5,pending
22787,108004,270098,2025-03-03,changed_mind,1,117.29,pending
22788,119665,299132,2024-06-23,not_as_described,2,48.36,approved
22789,53272,132994,2024-09-29,not_as_described,3,92.14,refunded
22790,180919,451749,2024-10-02,changed_mind,2,159.26,approved
22791,163195,407579,2024-06-16,wrong_item,1,182.15,refunded
22792,15743,39276,2024-04-06,changed_mind,1,168.23,pending
22793,63171,157925,2024-07-12,wrong_item,2,175.48,pending
22794,158560,396071,2025-03-21,defective,1,151.03,approved
22795,93997,234814,2025-01-01,damaged,3,132.0,rejected
22796,54747,136687,2025-03-06,changed_mind,2,91.52,approved
22797,74130,185291,2024-11-18,wrong_item,3,149.3,refunded
22798,146861,366825,2025-06-02,defective,1,129.06,refunded
22799,84502,211274,2025-01-09,not_as_described,3,40.03,rejected
22800,153462,383249,2024-06-01,defective,2,30.16,pending
22801,12506,31208,2025-12-27,changed_mind,2,179.21,approved
22802,84759,211920,2024-08-29,defective,1,57.18,refunded
22803,199158,497316,2025-07-17,changed_mind,2,111.14,approved
22804,175252,437623,2024-03-18,changed_mind,1,21.42,rejected
22805,42955,107381,2025-04-05,damaged,1,151.26,refunded
22806,133520,333535,2024-05-22,damaged,1,178.56,approved
22807,90080,225127,2024-03-19,not_as_described,2,112.62,pending
22808,19884,49738,2024-09-08,changed_mind,2,56.6,refunded
22809,25748,64344,2025-08-12,wrong_item,1,197.46,pending
22810,118606,296489,2025-07-11,damaged,3,189.78,pending
22811,196581,490973,2024-06-10,defective,1,147.32,rejected
22812,39632,99119,2026-01-04,damaged,3,11.13,rejected
22813,56253,140528,2025-04-27,damaged,2,176.84,refunded
22814,25757,64361,2024-05-01,defective,3,136.42,rejected
22815,10507,26253,2024-11-10,wrong_item,3,69.04,rejected
22816,22174,55486,2024-11-01,wrong_item,1,137.68,rejected
22817,181434,453052,2024-02-18,not_as_described,3,141.76,rejected
22818,38588,96508,2025-06-06,wrong_item,2,64.37,pending
22819,88384,220943,2025-09-05,damaged,3,76.74,refunded
22820,132273,330437,2024-06-20,damaged,3,100.99,pending
22821,12036,30003,2024-11-29,changed_mind,3,182.14,approved
22822,39127,97863,2024-01-06,not_as_described,1,117.1,approved
22823,14531,36254,2025-11-24,damaged,1,156.68,approved
22824,118283,295703,2024-06-01,not_as_described,1,123.9,pending
22825,10359,25921,2024-11-08,changed_mind,2,68.55,rejected
22826,195919,489327,2025-09-16,damaged,2,165.95,pending
22827,6878,17199,2024-11-13,damaged,2,172.06,rejected
22828,199063,497072,2024-07-09,not_as_described,2,63.17,pending
22829,50897,127083,2024-10-09,damaged,2,14.34,rejected
22830,167746,418935,2024-05-06,wrong_item,1,16.08,pending
22831,87049,217614,2025-05-30,changed_mind,3,128.18,refunded
22832,141224,352789,2024-11-05,not_as_described,1,26.64,approved
22833,98733,246813,2024-04-15,not_as_described,1,154.6,pending
22834,56496,141123,2024-10-15,damaged,3,102.78,refunded
22835,29128,72794,2024-02-18,damaged,2,111.95,pending
22836,67779,169429,2024-12-19,defective,1,157.85,approved
22837,162083,404795,2024-08-30,not_as_described,2,27.42,pending
22838,72866,182097,2024-04-11,changed_mind,1,45.34,pending
22839,96576,241300,2026-01-09,damaged,3,132.44,refunded
22840,114998,287539,2025-08-03,defective,1,90.16,refunded
22841,154722,386451,2024-11-22,damaged,1,123.29,rejected
22842,116680,291672,2025-10-26,defective,1,32.4,approved
22843,168150,419935,2025-11-28,defective,3,190.89,refunded
22844,150228,375201,2025-02-07,wrong_item,2,38.68,refunded
22845,9456,23671,2024-03-09,defective,3,197.39,pending
22846,139252,347891,2025-12-27,changed_mind,1,78.12,rejected
22847,54703,136578,2025-03-21,wrong_item,3,53.13,refunded
22848,86097,215229,2024-12-08,changed_mind,2,173.06,approved
22849,91931,229680,2025-06-12,damaged,1,15.85,approved
22850,163556,408451,2024-11-07,damaged,1,27.88,rejected
22851,145704,363939,2025-06-15,defective,2,157.42,approved
22852,192048,479610,2024-04-21,changed_mind,1,31.75,rejected
22853,30586,76408,2024-05-06,not_as_described,3,95.2,pending
22854,62871,157180,2024-10-12,damaged,2,121.84,refunded
22855,125401,313422,2024-01-22,changed_mind,1,21.9,pending
22856,160803,401643,2024-06-27,changed_mind,2,70.09,approved
22857,6744,16882,2025-01-27,wrong_item,3,193.6,refunded
22858,44074,110114,2025-07-21,damaged,2,6.42,refunded
22859,160932,401973,2025-09-06,wrong_item,3,114.22,pending
22860,134748,336617,2025-12-30,not_as_described,3,96.95,pending
22861,123997,309879,2025-10-25,damaged,1,146.32,rejected
22862,139192,347760,2025-05-26,damaged,3,108.23,refunded
22863,22187,55521,2024-10-25,damaged,2,52.92,refunded
22864,19113,47818,2025-10-10,changed_mind,2,105.9,rejected
22865,113902,284778,2025-07-19,wrong_item,2,78.05,rejected
22866,101595,254053,2024-08-20,wrong_item,1,125.39,pending
22867,181261,452606,2024-06-03,wrong_item,2,179.15,rejected
22868,141406,353257,2026-01-04,wrong_item,1,97.61,rejected
22869,72792,181902,2025-01-03,defective,3,197.49,approved
22870,8142,20346,2024-11-21,not_as_described,3,166.42,pending
22871,106599,266512,2025-08-06,wrong_item,1,18.99,refunded
22872,173691,433762,2025-02-24,changed_mind,3,87.17,rejected
22873,128568,321233,2024-11-16,defective,3,121.59,refunded
22874,136930,342086,2024-10-26,not_as_described,1,148.72,pending
22875,139287,347971,2025-10-17,wrong_item,1,198.42,pending
22876,52206,130355,2024-06-30,not_as_described,1,17.7,refunded
22877,28422,71056,2024-10-27,damaged,3,183.67,refunded
22878,64134,160300,2024-07-15,changed_mind,2,198.34,approved
22879,151787,379065,2025-07-14,defective,3,183.9,refunded
22880,93168,232751,2024-09-28,wrong_item,1,98.7,approved
22881,28733,71816,2025-05-16,not_as_described,3,64.57,pending
22882,83348,208419,2025-10-10,damaged,2,92.85,refunded
22883,4132,10355,2024-02-10,damaged,3,195.27,pending
22884,131991,329732,2025-02-21,defective,3,97.22,approved
22885,42602,106507,2024-07-13,not_as_described,1,54.65,refunded
22886,194179,484902,2025-07-05,defective,2,180.99,pending
22887,98582,246441,2025-01-23,defective,1,35.19,pending
22888,83431,208607,2025-10-06,defective,2,81.63,rejected
22889,114184,285516,2025-10-14,not_as_described,3,103.7,rejected
22890,69252,173123,2025-10-06,wrong_item,2,83.25,approved
22891,59631,149011,2025-03-16,damaged,3,75.58,pending
22892,63013,157531,2024-05-09,damaged,1,196.22,pending
22893,89769,224362,2025-07-24,changed_mind,3,153.24,rejected
22894,72028,180050,2024-02-20,changed_mind,2,101.94,pending
22895,168136,419892,2024-06-19,wrong_item,3,189.84,pending
22896,107068,267716,2025-04-13,not_as_described,3,20.49,refunded
22897,178133,444828,2025-09-09,damaged,3,124.4,approved
22898,174120,434811,2024-08-29,defective,2,64.88,pending
22899,178857,446585,2024-03-07,damaged,3,41.14,pending
22900,153815,384174,2025-04-09,not_as_described,1,130.19,pending
22901,81492,203758,2024-05-31,changed_mind,1,53.55,pending
22902,191058,477076,2025-07-20,defective,2,69.72,refunded
22903,53408,133336,2024-02-16,defective,1,63.7,rejected
22904,149566,373560,2024-09-03,not_as_described,2,53.73,refunded
22905,154473,385827,2025-05-10,not_as_described,1,76.49,approved
22906,72030,180056,2024-06-06,changed_mind,3,195.9,rejected
22907,185076,462165,2024-02-07,changed_mind,1,122.1,rejected
22908,180446,450568,2025-04-21,damaged,3,21.74,refunded
22909,61597,153971,2024-10-10,wrong_item,2,140.06,rejected
22910,69426,173566,2024-02-01,wrong_item,3,10.69,pending
22911,106651,266661,2024-09-30,defective,1,168.33,approved
22912,181570,453386,2025-03-18,damaged,2,156.35,pending
22913,64002,159974,2024-07-23,changed_mind,2,100.01,pending
22914,74602,186462,2025-03-10,not_as_described,1,132.32,rejected
22915,159427,398226,2024-12-17,defective,3,15.81,refunded
22916,56768,141810,2024-01-28,damaged,2,191.18,pending
22917,25807,64500,2024-07-04,changed_mind,3,29.7,rejected
22918,172380,430423,2025-06-12,not_as_described,1,172.59,rejected
22919,191028,476993,2025-10-27,damaged,1,189.07,approved
22920,33639,84062,2025-10-07,damaged,2,14.0,rejected
22921,136193,340273,2024-06-21,not_as_described,3,109.63,pending
22922,124632,311480,2024-07-31,changed_mind,2,170.19,rejected
22923,187722,468803,2024-03-19,damaged,1,38.16,approved
22924,194666,486140,2025-02-27,defective,3,75.83,pending
22925,163795,409062,2026-01-23,changed_mind,1,73.02,refunded
22926,1540,3888,2024-04-11,wrong_item,1,60.05,approved
22927,62813,157046,2025-11-04,changed_mind,2,148.54,pending
22928,107209,268076,2024-01-26,not_as_described,3,41.55,rejected
22929,112664,281707,2025-10-09,not_as_described,2,44.23,approved
22930,31012,77508,2024-10-29,changed_mind,1,126.32,pending
22931,163851,409202,2024-03-02,damaged,3,192.28,rejected
22932,29731,74262,2024-09-11,wrong_item,2,30.34,rejected
22933,59289,148174,2025-05-05,not_as_described,1,34.67,approved
22934,31940,79838,2025-10-08,not_as_described,2,165.01,refunded
22935,195886,489241,2025-01-15,not_as_described,3,126.01,rejected
22936,8131,20321,2024-09-21,changed_mind,1,189.19,refunded
22937,62353,155878,2025-08-10,wrong_item,3,138.79,approved
22938,153753,383999,2024-01-18,changed_mind,2,126.06,refunded
22939,76672,191601,2024-08-28,damaged,2,120.9,refunded
22940,10429,26081,2025-03-31,damaged,3,185.8,approved
22941,12981,32385,2025-05-01,wrong_item,1,63.37,approved
22942,176703,441278,2025-12-02,wrong_item,1,38.92,rejected
22943,172130,429790,2025-11-15,changed_mind,1,139.38,rejected
22944,55304,138121,2024-11-05,damaged,3,183.18,rejected
22945,180987,451913,2024-07-25,wrong_item,1,140.56,refunded
22946,89262,223111,2025-09-25,wrong_item,1,143.51,pending
22947,129213,322862,2025-08-17,defective,1,34.02,rejected
22948,139580,348689,2024-04-06,changed_mind,3,16.04,approved
22949,17419,43508,2026-01-03,damaged,3,14.25,approved
22950,84173,210458,2025-03-05,damaged,3,180.48,approved
22951,132374,330697,2024-03-19,damaged,2,42.77,refunded
22952,72437,181052,2024-11-10,damaged,3,43.46,refunded
22953,53281,133013,2024-05-12,defective,3,33.53,refunded
22954,82115,205319,2024-12-12,wrong_item,1,56.81,pending
22955,165827,414139,2026-01-21,damaged,3,110.66,refunded
22956,113847,284642,2025-10-31,damaged,1,169.35,pending
22957,155044,387268,2025-02-23,damaged,1,109.79,approved
22958,189812,473999,2024-08-19,changed_mind,2,117.72,approved
22959,60057,150072,2024-04-06,wrong_item,1,106.13,approved
22960,123670,309089,2025-03-26,defective,2,41.57,approved
22961,81511,203801,2025-08-15,defective,1,62.18,refunded
22962,153688,383831,2025-12-05,wrong_item,3,111.91,pending
22963,115475,288725,2024-02-27,changed_mind,2,115.53,refunded
22964,63343,158351,2024-02-12,wrong_item,3,41.09,rejected
22965,49534,123719,2025-09-26,not_as_described,1,32.85,pending
22966,130405,325797,2026-01-23,defective,1,77.79,approved
22967,140646,351346,2025-07-02,not_as_described,2,185.75,pending
22968,155668,388821,2024-05-06,wrong_item,1,30.63,refunded
22969,146755,366574,2025-11-03,not_as_described,3,156.11,approved
22970,17919,44758,2025-02-25,defective,2,10.89,approved
22971,119329,298332,2025-07-30,not_as_described,1,41.42,pending
22972,6317,15857,2025-02-09,not_as_described,2,117.91,refunded
22973,59711,149222,2025-08-17,not_as_described,1,20.95,rejected
22974,33133,82821,2024-04-15,damaged,1,172.81,approved
22975,19046,47654,2025-05-06,not_as_described,1,97.15,approved
22976,180370,450376,2024-09-01,wrong_item,2,16.19,pending
22977,111019,277574,2025-04-11,damaged,1,20.79,pending
22978,93380,233255,2024-05-06,not_as_described,1,164.99,rejected
22979,60669,151611,2025-05-22,changed_mind,1,28.84,approved
22980,51644,128957,2024-10-10,changed_mind,2,114.81,refunded
22981,95558,238738,2024-12-20,wrong_item,1,62.45,rejected
22982,26286,65680,2024-11-24,defective,3,152.02,approved
22983,17321,43251,2024-11-03,wrong_item,2,124.11,pending
22984,84296,210757,2025-05-04,not_as_described,1,77.97,pending
22985,77030,192522,2024-12-25,defective,2,89.32,pending
22986,199437,498023,2025-07-28,wrong_item,1,181.55,approved
22987,27400,68493,2025-03-31,damaged,1,92.71,approved
22988,54526,136146,2024-11-12,damaged,1,159.01,refunded
22989,38409,96029,2025-03-08,damaged,3,158.65,approved
22990,39995,99995,2025-11-08,changed_mind,3,55.92,pending
22991,39014,97579,2025-12-08,wrong_item,2,111.89,refunded
22992,188806,471494,2025-04-24,defective,2,155.65,approved
22993,168412,420580,2025-08-25,changed_mind,3,32.42,rejected
22994,162994,407104,2026-01-13,not_as_described,2,176.56,pending
22995,61373,153405,2025-10-11,defective,1,61.1,rejected
22996,111397,278483,2024-02-11,wrong_item,3,31.27,rejected
22997,192426,480550,2025-07-22,changed_mind,2,190.34,pending
22998,159870,399349,2025-09-12,changed_mind,2,40.57,rejected
22999,57990,144931,2024-10-03,changed_mind,3,136.07,rejected
23000,197643,493551,2024-02-20,defective,3,109.93,rejected
23001,98287,245680,2025-11-24,damaged,2,16.83,pending
23002,161540,403420,2024-02-12,not_as_described,2,172.09,refunded
23003,159169,397569,2025-09-18,wrong_item,2,182.15,refunded
23004,65240,163081,2025-09-26,wrong_item,2,145.52,approved
23005,17462,43597,2024-09-08,defective,3,122.53,pending
23006,127944,319643,2024-10-08,not_as_described,2,163.2,approved
23007,129768,324201,2024-06-21,wrong_item,2,23.22,pending
23008,33332,83304,2025-03-18,damaged,1,151.98,refunded
23009,15765,39334,2025-03-09,not_as_described,3,189.09,refunded
23010,163815,409111,2025-12-18,changed_mind,1,31.31,approved
23011,65724,164274,2024-02-26,changed_mind,3,124.76,refunded
23012,141424,353304,2024-02-21,not_as_described,2,156.38,refunded
23013,7038,17593,2024-12-18,damaged,2,158.81,rejected
23014,110212,275606,2025-03-11,wrong_item,3,76.49,approved
23015,56923,142217,2025-12-05,defective,1,168.52,refunded
23016,16942,42270,2025-12-05,wrong_item,1,101.56,refunded
23017,38344,95878,2024-04-12,damaged,2,95.24,rejected
23018,126548,316222,2025-06-28,defective,1,192.59,approved
23019,83367,208463,2024-02-28,damaged,3,18.36,rejected
23020,142161,355099,2025-09-01,not_as_described,1,184.5,rejected
23021,133330,333069,2024-05-08,wrong_item,3,170.66,refunded
23022,158961,397043,2025-02-18,defective,3,52.05,pending
23023,118886,297205,2025-01-17,defective,1,136.65,approved
23024,196561,490930,2024-11-06,changed_mind,3,149.31,refunded
23025,36200,90490,2025-12-06,not_as_described,1,18.37,rejected
23026,131048,327402,2025-05-22,damaged,1,47.55,refunded
23027,117538,293815,2024-12-09,damaged,1,91.66,rejected
23028,58081,145168,2025-03-04,defective,1,28.66,pending
23029,172139,429813,2025-10-01,changed_mind,2,71.69,approved
23030,189353,472852,2024-06-15,wrong_item,3,21.48,pending
23031,76521,191242,2024-05-16,damaged,2,173.9,refunded
23032,23201,58040,2024-06-02,defective,1,97.27,refunded
23033,155289,387848,2024-02-10,wrong_item,3,19.47,refunded
23034,194410,485490,2025-04-19,changed_mind,3,42.99,rejected
23035,74494,186188,2025-06-07,changed_mind,2,77.44,pending
23036,101501,253805,2025-10-03,damaged,2,178.94,refunded
23037,44494,111154,2025-02-07,defective,1,173.0,approved
23038,145191,362683,2025-12-31,wrong_item,2,167.49,refunded
23039,24081,60219,2025-07-11,changed_mind,1,138.16,approved
23040,99940,249849,2024-10-29,changed_mind,1,114.85,rejected
23041,8726,21841,2025-11-02,wrong_item,2,64.94,refunded
23042,70670,176662,2024-11-29,wrong_item,1,38.95,rejected
23043,20386,50993,2024-07-22,not_as_described,1,77.75,refunded
23044,170949,426882,2024-04-02,damaged,3,144.23,pending
23045,104618,261536,2024-08-25,defective,3,88.67,approved
23046,23349,58407,2026-01-12,changed_mind,2,87.06,rejected
23047,7439,18620,2025-03-02,wrong_item,1,149.5,rejected
23048,26833,67043,2025-04-08,wrong_item,3,108.13,pending
23049,65604,163991,2025-01-18,wrong_item,3,86.95,refunded
23050,143747,359083,2024-12-10,changed_mind,3,123.68,rejected
23051,113786,284482,2025-05-20,not_as_described,3,181.41,rejected
23052,155509,388420,2025-06-19,defective,2,159.98,rejected
23053,109153,272979,2024-07-16,wrong_item,3,109.77,approved
23054,105787,264442,2025-08-25,wrong_item,3,16.84,rejected
23055,124703,311656,2024-10-22,defective,2,46.98,pending
23056,77477,193647,2025-02-04,wrong_item,3,37.2,pending
23057,98920,247253,2024-04-29,defective,3,86.69,pending
23058,4957,12441,2024-07-10,not_as_described,1,186.31,rejected
23059,89061,222648,2025-01-25,not_as_described,1,185.78,refunded
23060,109371,273496,2025-02-07,damaged,3,109.19,pending
23061,91630,228943,2024-10-07,defective,2,100.34,pending
23062,172505,430736,2025-12-29,changed_mind,2,79.74,rejected
23063,57729,144268,2024-05-13,not_as_described,2,177.2,rejected
23064,23352,58413,2025-11-09,damaged,3,138.84,refunded
23065,93814,234351,2024-04-13,wrong_item,2,89.81,approved
23066,197277,492670,2024-12-08,defective,3,173.57,approved
23067,19563,48966,2025-05-23,changed_mind,1,45.32,rejected
23068,86728,216804,2025-10-28,not_as_described,3,193.93,pending
23069,45605,113927,2024-01-13,damaged,2,79.65,rejected
23070,61438,153577,2025-05-22,defective,2,146.98,pending
23071,191623,478513,2024-04-09,changed_mind,2,84.59,refunded
23072,29664,74090,2025-07-06,damaged,1,70.23,rejected
23073,25675,64163,2025-08-18,not_as_described,3,103.33,rejected
23074,175596,438483,2024-04-02,wrong_item,1,174.47,rejected
23075,78452,196099,2024-02-13,not_as_described,2,56.75,refunded
