cost_date,category,region,amount
2024-06-09,insurance,global,357.84
2024-06-10,rent,global,1932.78
2024-06-10,software_licenses,global,1246.49
2024-06-10,logistics,us,1866.97
2024-06-10,logistics,eu,836.88
2024-06-10,logistics,apac,374.5
2024-06-10,logistics,latam,293.95
2024-06-10,packaging,us,474.65
2024-06-10,packaging,eu,180.54
2024-06-10,packaging,apac,82.46
2024-06-10,packaging,latam,70.1
2024-06-10,payment_processing_fees,global,1545.72
2024-06-10,customer_support_tooling,global,578.57
2024-06-10,insurance,global,415.93
2024-06-11,rent,global,1755.87
2024-06-11,software_licenses,global,1183.58
2024-06-11,logistics,us,1771.44
2024-06-11,logistics,eu,784.32
2024-06-11,logistics,apac,331.22
2024-06-11,logistics,latam,271.21
2024-06-11,packaging,us,478.62
2024-06-11,packaging,eu,161.84
2024-06-11,packaging,apac,96.61
2024-06-11,packaging,latam,70.92
2024-06-11,payment_processing_fees,global,1422.91
2024-06-11,customer_support_tooling,global,494.87
2024-06-11,insurance,global,392.8
2024-06-12,rent,global,1982.92
2024-06-12,software_licenses,global,1281.97
2024-06-12,logistics,us,1766.19
2024-06-12,logistics,eu,815.23
2024-06-12,logistics,apac,305.84
2024-06-12,logistics,latam,285.94
2024-06-12,packaging,us,391.88
2024-06-12,packaging,eu,189.0
2024-06-12,packaging,apac,83.66
2024-06-12,packaging,latam,60.31
2024-06-12,payment_processing_fees,global,1470.96
2024-06-12,customer_support_tooling,global,579.24
2024-06-12,insurance,global,355.61
2024-06-13,rent,global,1768.88
2024-06-13,software_licenses,global,1260.34
2024-06-13,logistics,us,1859.84
2024-06-13,logistics,eu,745.91
2024-06-13,logistics,apac,287.74
2024-06-13,logistics,latam,286.88
2024-06-13,packaging,us,417.63
2024-06-13,packaging,eu,182.25
2024-06-13,packaging,apac,74.55
2024-06-13,packaging,latam,63.74
2024-06-13,payment_processing_fees,global,1700.27
2024-06-13,customer_support_tooling,global,572.1
2024-06-13,insurance,global,375.75
2024-06-14,rent,global,1840.77
2024-06-14,software_licenses,global,1148.85
2024-06-14,logistics,us,1717.23
2024-06-14,logistics,eu,760.34
2024-06-14,logistics,apac,321.54
2024-06-14,logistics,latam,280.05
2024-06-14,packaging,us,440.93
2024-06-14,packaging,eu,178.26
2024-06-14,packaging,apac,79.66
2024-06-14,packaging,latam,73.5
2024-06-14,payment_processing_fees,global,1513.51
2024-06-14,customer_support_tooling,global,558.9
2024-06-14,insurance,global,428.39
2024-06-15,rent,global,1866.12
2024-06-15,software_licenses,global,1228.87
2024-06-15,logistics,us,2029.26
2024-06-15,logistics,eu,769.04
2024-06-15,logistics,apac,287.81
2024-06-15,logistics,latam,281.05
2024-06-15,packaging,us,415.56
2024-06-15,packaging,eu,190.48
2024-06-15,packaging,apac,87.95
2024-06-15,packaging,latam,68.76
2024-06-15,payment_processing_fees,global,1503.07
2024-06-15,customer_support_tooling,global,540.08
2024-06-15,insurance,global,353.76
2024-06-16,rent,global,1851.14
2024-06-16,software_licenses,global,1118.71
2024-06-16,logistics,us,1845.13
2024-06-16,logistics,eu,767.13
2024-06-16,logistics,apac,296.83
2024-06-16,logistics,latam,237.7
2024-06-16,packaging,us,498.6
2024-06-16,packaging,eu,200.37
2024-06-16,packaging,apac,77.63
2024-06-16,packaging,latam,69.42
2024-06-16,payment_processing_fees,global,1518.66
2024-06-16,customer_support_tooling,global,562.81
2024-06-16,insurance,global,371.55
2024-06-17,rent,global,1913.98
2024-06-17,software_licenses,global,1217.97
2024-06-17,logistics,us,1931.55
2024-06-17,logistics,eu,787.01
2024-06-17,logistics,apac,305.35
2024-06-17,logistics,latam,279.03
2024-06-17,packaging,us,400.21
2024-06-17,packaging,eu,186.33
2024-06-17,packaging,apac,87.31
2024-06-17,packaging,latam,61.88
2024-06-17,payment_processing_fees,global,1494.67
2024-06-17,customer_support_tooling,global,548.52
2024-06-17,insurance,global,408.14
2024-06-18,rent,global,1846.76
2024-06-18,software_licenses,global,1147.45
2024-06-18,logistics,us,1697.55
2024-06-18,logistics,eu,735.08
2024-06-18,logistics,apac,306.73
2024-06-18,logistics,latam,299.09
2024-06-18,packaging,us,394.71
2024-06-18,packaging,eu,168.33
2024-06-18,packaging,apac,83.8
2024-06-18,packaging,latam,69.95
2024-06-18,payment_processing_fees,global,1495.33
2024-06-18,customer_support_tooling,global,573.56
2024-06-18,insurance,global,379.18
2024-06-19,rent,global,1890.91
2024-06-19,software_licenses,global,1128.46
2024-06-19,logistics,us,1767.54
2024-06-19,logistics,eu,670.91
2024-06-19,logistics,apac,337.91
2024-06-19,logistics,latam,264.93
2024-06-19,packaging,us,416.31
2024-06-19,packaging,eu,194.12
2024-06-19,packaging,apac,79.42
2024-06-19,packaging,latam,70.82
2024-06-19,payment_processing_fees,global,1578.15
2024-06-19,customer_support_tooling,global,554.39
2024-06-19,insurance,global,405.66
2024-06-20,rent,global,1849.89
2024-06-20,software_licenses,global,1242.48
2024-06-20,logistics,us,1737.93
2024-06-20,logistics,eu,751.48
2024-06-20,logistics,apac,364.25
2024-06-20,logistics,latam,315.76
2024-06-20,packaging,us,447.75
2024-06-20,packaging,eu,178.98
2024-06-20,packaging,apac,78.0
2024-06-20,packaging,latam,68.1
2024-06-20,payment_processing_fees,global,1600.16
2024-06-20,customer_support_tooling,global,529.09
2024-06-20,insurance,global,379.94
2024-06-21,rent,global,1770.61
2024-06-21,software_licenses,global,1163.43
2024-06-21,logistics,us,1856.34
2024-06-21,logistics,eu,701.26
2024-06-21,logistics,apac,329.19
2024-06-21,logistics,latam,295.67
2024-06-21,packaging,us,457.47
2024-06-21,packaging,eu,171.2
2024-06-21,packaging,apac,81.89
2024-06-21,packaging,latam,72.78
2024-06-21,payment_processing_fees,global,1652.6
2024-06-21,customer_support_tooling,global,561.88
2024-06-21,insurance,global,390.35
2024-06-22,rent,global,1946.47
2024-06-22,software_licenses,global,1297.0
2024-06-22,logistics,us,1767.33
2024-06-22,logistics,eu,785.19
2024-06-22,logistics,apac,319.78
2024-06-22,logistics,latam,310.13
2024-06-22,packaging,us,413.35
2024-06-22,packaging,eu,173.78
2024-06-22,packaging,apac,74.38
2024-06-22,packaging,latam,68.64
2024-06-22,payment_processing_fees,global,1507.72
2024-06-22,customer_support_tooling,global,563.83
2024-06-22,insurance,global,365.5
2024-06-23,rent,global,1801.89
2024-06-23,software_licenses,global,1267.93
2024-06-23,logistics,us,2077.78
2024-06-23,logistics,eu,757.37
2024-06-23,logistics,apac,331.5
2024-06-23,logistics,latam,270.79
2024-06-23,packaging,us,346.89
2024-06-23,packaging,eu,185.29
2024-06-23,packaging,apac,77.83
2024-06-23,packaging,latam,74.51
2024-06-23,payment_processing_fees,global,1524.62
2024-06-23,customer_support_tooling,global,514.31
2024-06-23,insurance,global,393.38
2024-06-24,rent,global,1760.27
2024-06-24,software_licenses,global,1130.24
2024-06-24,logistics,us,1840.77
2024-06-24,logistics,eu,820.34
2024-06-24,logistics,apac,344.65
2024-06-24,logistics,latam,249.33
2024-06-24,packaging,us,441.01
2024-06-24,packaging,eu,207.81
2024-06-24,packaging,apac,79.09
2024-06-24,packaging,latam,74.01
2024-06-24,payment_processing_fees,global,1473.21
2024-06-24,customer_support_tooling,global,549.96
2024-06-24,insurance,global,392.39
2024-06-25,rent,global,1849.68
2024-06-25,software_licenses,global,1190.69
2024-06-25,logistics,us,1687.75
2024-06-25,logistics,eu,675.07
2024-06-25,logistics,apac,330.27
2024-06-25,logistics,latam,277.94
2024-06-25,packaging,us,418.85
2024-06-25,packaging,eu,167.2
2024-06-25,packaging,apac,75.97
2024-06-25,packaging,latam,72.93
2024-06-25,payment_processing_fees,global,1565.2
2024-06-25,customer_support_tooling,global,593.96
2024-06-25,insurance,global,388.34
2024-06-26,rent,global,1911.09
2024-06-26,software_licenses,global,1176.62
2024-06-26,logistics,us,1921.93
2024-06-26,logistics,eu,762.91
2024-06-26,logistics,apac,373.32
2024-06-26,logistics,latam,267.43
2024-06-26,packaging,us,422.94
2024-06-26,packaging,eu,182.41
2024-06-26,packaging,apac,76.55
2024-06-26,packaging,latam,73.58
2024-06-26,payment_processing_fees,global,1531.75
2024-06-26,customer_support_tooling,global,529.97
2024-06-26,insurance,global,397.95
2024-06-27,rent,global,1931.24
2024-06-27,software_licenses,global,1163.6
2024-06-27,logistics,us,1885.52
2024-06-27,logistics,eu,813.31
2024-06-27,logistics,apac,326.21
2024-06-27,logistics,latam,293.01
2024-06-27,packaging,us,428.57
2024-06-27,packaging,eu,167.52
2024-06-27,packaging,apac,79.41
2024-06-27,packaging,latam,62.03
2024-06-27,payment_processing_fees,global,1532.8
2024-06-27,customer_support_tooling,global,541.93
2024-06-27,insurance,global,389.79
2024-06-28,rent,global,1820.99
2024-06-28,software_licenses,global,1139.15
2024-06-28,logistics,us,1744.39
2024-06-28,logistics,eu,710.41
2024-06-28,logistics,apac,326.66
2024-06-28,logistics,latam,286.49
2024-06-28,packaging,us,411.17
2024-06-28,packaging,eu,179.23
2024-06-28,packaging,apac,81.44
2024-06-28,packaging,latam,75.8
2024-06-28,payment_processing_fees,global,1574.34
2024-06-28,customer_support_tooling,global,507.52
2024-06-28,insurance,global,376.05
2024-06-29,rent,global,2020.98
2024-06-29,software_licenses,global,1244.74
2024-06-29,logistics,us,1704.58
2024-06-29,logistics,eu,817.44
2024-06-29,logistics,apac,352.33
2024-06-29,logistics,latam,264.26
2024-06-29,packaging,us,464.08
2024-06-29,packaging,eu,171.48
2024-06-29,packaging,apac,82.16
2024-06-29,packaging,latam,67.84
2024-06-29,payment_processing_fees,global,1541.05
2024-06-29,customer_support_tooling,global,592.24
2024-06-29,insurance,global,431.94
2024-06-30,rent,global,1792.53
2024-06-30,software_licenses,global,1154.29
2024-06-30,logistics,us,1734.14
2024-06-30,logistics,eu,736.71
2024-06-30,logistics,apac,372.24
2024-06-30,logistics,latam,286.93
2024-06-30,packaging,us,452.97
2024-06-30,packaging,eu,196.47
2024-06-30,packaging,apac,80.99
2024-06-30,packaging,latam,84.35
2024-06-30,payment_processing_fees,global,1433.62
2024-06-30,customer_support_tooling,global,542.75
2024-06-30,insurance,global,406.01
2024-07-01,rent,global,1934.3
2024-07-01,software_licenses,global,1207.57
2024-07-01,logistics,us,1936.27
2024-07-01,logistics,eu,688.79
2024-07-01,logistics,apac,336.65
2024-07-01,logistics,latam,285.2
2024-07-01,packaging,us,503.05
2024-07-01,packaging,eu,155.48
2024-07-01,packaging,apac,82.13
2024-07-01,packaging,latam,64.98
2024-07-01,payment_processing_fees,global,1404.22
2024-07-01,customer_support_tooling,global,513.77
2024-07-01,insurance,global,400.48
2024-07-02,rent,global,2083.93
2024-07-02,software_licenses,global,1166.26
2024-07-02,logistics,us,1726.77
2024-07-02,logistics,eu,772.35
2024-07-02,logistics,apac,350.06
2024-07-02,logistics,latam,331.89
2024-07-02,packaging,us,414.48
2024-07-02,packaging,eu,191.73
2024-07-02,packaging,apac,82.06
2024-07-02,packaging,latam,72.95
2024-07-02,payment_processing_fees,global,1498.55
2024-07-02,customer_support_tooling,global,572.23
2024-07-02,insurance,global,387.85
2024-07-03,rent,global,1819.6
2024-07-03,software_licenses,global,1172.78
2024-07-03,logistics,us,1711.82
2024-07-03,logistics,eu,704.75
2024-07-03,logistics,apac,330.92
2024-07-03,logistics,latam,294.45
2024-07-03,packaging,us,415.06
2024-07-03,packaging,eu,168.88
2024-07-03,packaging,apac,84.22
2024-07-03,packaging,latam,72.67
2024-07-03,payment_processing_fees,global,1601.71
2024-07-03,customer_support_tooling,global,578.89
2024-07-03,insurance,global,394.53
2024-07-04,rent,global,1936.87
2024-07-04,software_licenses,global,1198.09
2024-07-04,logistics,us,1996.79
2024-07-04,logistics,eu,827.36
2024-07-04,logistics,apac,369.0
2024-07-04,logistics,latam,331.04
2024-07-04,packaging,us,406.96
2024-07-04,packaging,eu,185.9
2024-07-04,packaging,apac,81.31
2024-07-04,packaging,latam,61.8
2024-07-04,payment_processing_fees,global,1463.82
2024-07-04,customer_support_tooling,global,564.17
2024-07-04,insurance,global,345.28
2024-07-05,rent,global,1772.76
2024-07-05,software_licenses,global,1180.81
2024-07-05,logistics,us,1881.79
2024-07-05,logistics,eu,739.95
2024-07-05,logistics,apac,298.0
2024-07-05,logistics,latam,273.9
2024-07-05,packaging,us,445.11
2024-07-05,packaging,eu,172.26
2024-07-05,packaging,apac,81.74
2024-07-05,packaging,latam,69.68
2024-07-05,payment_processing_fees,global,1624.25
2024-07-05,customer_support_tooling,global,518.81
2024-07-05,insurance,global,438.73
2024-07-06,rent,global,1984.24
2024-07-06,software_licenses,global,1151.0
2024-07-06,logistics,us,1629.99
2024-07-06,logistics,eu,705.07
2024-07-06,logistics,apac,355.68
2024-07-06,logistics,latam,314.77
2024-07-06,packaging,us,432.96
2024-07-06,packaging,eu,177.0
2024-07-06,packaging,apac,81.12
2024-07-06,packaging,latam,71.51
2024-07-06,payment_processing_fees,global,1479.5
2024-07-06,customer_support_tooling,global,533.73
2024-07-06,insurance,global,360.43
2024-07-07,rent,global,1846.86
2024-07-07,software_licenses,global,1212.77
2024-07-07,logistics,us,1759.25
2024-07-07,logistics,eu,679.29
2024-07-07,logistics,apac,307.08
2024-07-07,logistics,latam,254.05
2024-07-07,packaging,us,440.01
2024-07-07,packaging,eu,172.51
2024-07-07,packaging,apac,83.3
2024-07-07,packaging,latam,66.6
2024-07-07,payment_processing_fees,global,1664.23
2024-07-07,customer_support_tooling,global,566.96
2024-07-07,insurance,global,426.92
2024-07-08,rent,global,2002.0
2024-07-08,software_licenses,global,1183.08
2024-07-08,logistics,us,1734.75
2024-07-08,logistics,eu,834.51
2024-07-08,logistics,apac,359.54
2024-07-08,logistics,latam,334.19
2024-07-08,packaging,us,430.99
2024-07-08,packaging,eu,201.61
2024-07-08,packaging,apac,77.5
2024-07-08,packaging,latam,74.87
2024-07-08,payment_processing_fees,global,1534.61
2024-07-08,customer_support_tooling,global,575.52
2024-07-08,insurance,global,384.38
2024-07-09,rent,global,1879.64
2024-07-09,software_licenses,global,1158.56
2024-07-09,logistics,us,1867.46
2024-07-09,logistics,eu,718.64
2024-07-09,logistics,apac,341.62
2024-07-09,logistics,latam,275.6
2024-07-09,packaging,us,410.04
2024-07-09,packaging,eu,187.76
2024-07-09,packaging,apac,83.34
2024-07-09,packaging,latam,66.25
2024-07-09,payment_processing_fees,global,1455.76
2024-07-09,customer_support_tooling,global,554.18
2024-07-09,insurance,global,384.41
2024-07-10,rent,global,2013.65
2024-07-10,software_licenses,global,1125.69
2024-07-10,logistics,us,1674.77
2024-07-10,logistics,eu,603.41
2024-07-10,logistics,apac,360.65
2024-07-10,logistics,latam,243.38
2024-07-10,packaging,us,437.31
2024-07-10,packaging,eu,221.23
2024-07-10,packaging,apac,82.84
2024-07-10,packaging,latam,72.74
2024-07-10,payment_processing_fees,global,1411.39
2024-07-10,customer_support_tooling,global,590.83
2024-07-10,insurance,global,392.57
2024-07-11,rent,global,1767.18
2024-07-11,software_licenses,global,1223.79
2024-07-11,logistics,us,1916.1
2024-07-11,logistics,eu,841.2
2024-07-11,logistics,apac,330.3
2024-07-11,logistics,latam,263.51
2024-07-11,packaging,us,450.14
2024-07-11,packaging,eu,172.42
2024-07-11,packaging,apac,78.63
2024-07-11,packaging,latam,68.36
2024-07-11,payment_processing_fees,global,1484.85
2024-07-11,customer_support_tooling,global,580.62
2024-07-11,insurance,global,376.65
2024-07-12,rent,global,1880.01
2024-07-12,software_licenses,global,1257.14
2024-07-12,logistics,us,2044.62
2024-07-12,logistics,eu,796.73
2024-07-12,logistics,apac,320.05
2024-07-12,logistics,latam,265.74
2024-07-12,packaging,us,418.31
2024-07-12,packaging,eu,188.15
2024-07-12,packaging,apac,83.6
2024-07-12,packaging,latam,67.45
2024-07-12,payment_processing_fees,global,1623.0
2024-07-12,customer_support_tooling,global,613.33
2024-07-12,insurance,global,386.63
2024-07-13,rent,global,1852.34
2024-07-13,software_licenses,global,1190.14
2024-07-13,logistics,us,1858.19
2024-07-13,logistics,eu,733.41
2024-07-13,logistics,apac,291.3
2024-07-13,logistics,latam,291.39
2024-07-13,packaging,us,485.73
2024-07-13,packaging,eu,172.07
2024-07-13,packaging,apac,83.87
2024-07-13,packaging,latam,56.42
2024-07-13,payment_processing_fees,global,1412.56
2024-07-13,customer_support_tooling,global,551.62
2024-07-13,insurance,global,400.6
2024-07-14,rent,global,1909.51
2024-07-14,software_licenses,global,1064.18
2024-07-14,logistics,us,1750.6
2024-07-14,logistics,eu,795.0
2024-07-14,logistics,apac,326.81
2024-07-14,logistics,latam,248.38
2024-07-14,packaging,us,428.76
2024-07-14,packaging,eu,182.37
2024-07-14,packaging,apac,79.04
2024-07-14,packaging,latam,70.61
2024-07-14,payment_processing_fees,global,1552.63
2024-07-14,customer_support_tooling,global,518.69
2024-07-14,insurance,global,370.67
2024-07-15,rent,global,1895.83
2024-07-15,software_licenses,global,1190.5
2024-07-15,logistics,us,1792.76
2024-07-15,logistics,eu,759.27
2024-07-15,logistics,apac,298.92
2024-07-15,logistics,latam,339.04
2024-07-15,packaging,us,439.32
2024-07-15,packaging,eu,195.54
2024-07-15,packaging,apac,85.93
2024-07-15,packaging,latam,56.84
2024-07-15,payment_processing_fees,global,1480.9
2024-07-15,customer_support_tooling,global,530.58
2024-07-15,insurance,global,396.93
2024-07-16,rent,global,1843.21
2024-07-16,software_licenses,global,1239.43
