check_id,location_id,check_date,daypart,party_size,total_amount,tax_amount,server_id,order_channel,table_section,discount_amount
710509,19,2026-04-28,dinner,2,122.5,10.72,5271,kiosk,main,0.0
710510,16,2025-09-27,dinner,1,43.5,3.81,5231,dine_in,main,0.0
710511,21,2025-08-21,dinner,5,262.0,22.92,5314,dine_in,main,0.0
710512,6,2026-06-03,late_night,1,86.5,7.57,5089,takeout,main,0.0
710513,11,2025-11-17,lunch,2,91.0,7.96,5163,dine_in,main,4.55
710514,4,2026-04-24,dinner,6,337.5,29.53,5046,delivery,main,60.75
710515,16,2025-11-16,lunch,3,139.5,12.21,5233,kiosk,bar,0.0
710516,12,2025-10-23,lunch,3,176.0,15.4,5179,dine_in,main,0.0
710517,21,2026-04-16,lunch,6,252.0,22.05,5307,kiosk,patio,0.0
710518,18,2025-10-14,dinner,4,185.5,16.23,5267,dine_in,main,0.0
710519,4,2025-10-18,dinner,3,120.0,10.5,5059,dine_in,patio,0.0
710520,14,2026-05-02,lunch,1,27.5,2.41,5208,dine_in,main,0.0
710521,21,2026-06-29,lunch,2,111.0,9.71,5314,dine_in,main,0.0
710522,18,2025-11-03,lunch,2,94.5,8.27,5261,catering,patio,0.0
710523,3,2025-07-26,dinner,5,222.0,19.42,5036,catering,main,0.0
710524,12,2026-02-16,dinner,2,144.5,12.64,5171,dine_in,main,0.0
710525,14,2026-02-05,lunch,4,203.0,17.76,5199,delivery,bar,36.54
710526,3,2025-09-24,dinner,4,148.0,12.95,5035,delivery,main,26.64
710527,9,2025-07-30,dinner,2,83.0,7.26,5135,takeout,bar,0.0
710528,15,2025-11-17,lunch,3,111.0,9.71,5216,dine_in,bar,0.0
710529,7,2026-05-29,dinner,2,62.5,5.47,5096,delivery,main,11.25
710530,14,2026-03-13,lunch,2,101.0,8.84,5198,takeout,main,0.0
710531,6,2025-09-27,dinner,2,91.0,7.96,5087,dine_in,main,0.0
710532,3,2025-12-08,dinner,2,101.5,8.88,5031,takeout,bar,5.08
710533,13,2025-08-29,dinner,3,164.5,14.39,5187,catering,patio,8.22
710534,1,2026-02-19,lunch,2,95.5,8.36,5007,dine_in,main,0.0
710535,9,2025-09-19,lunch,5,255.0,22.31,5132,dine_in,main,0.0
710536,12,2025-07-10,lunch,4,164.5,14.39,5175,delivery,patio,29.61
710537,16,2026-04-08,lunch,3,201.5,17.63,5239,dine_in,main,0.0
710538,20,2025-10-08,dinner,1,56.0,4.9,5299,dine_in,main,0.0
710539,21,2026-06-19,late_night,2,138.0,12.07,5305,dine_in,main,0.0
710540,21,2026-06-04,dinner,3,143.5,12.56,5315,dine_in,main,0.0
710541,20,2026-06-22,lunch,4,156.5,13.69,5295,takeout,patio,0.0
710542,18,2025-06-19,lunch,1,79.5,6.96,5259,takeout,main,0.0
710543,4,2026-03-24,lunch,2,96.5,8.44,5060,dine_in,main,0.0
710544,13,2026-01-08,dinner,2,86.5,7.57,5183,catering,main,0.0
710545,18,2025-06-30,lunch,2,67.5,5.91,5265,dine_in,patio,0.0
710546,24,2026-03-27,dinner,1,70.5,6.17,5359,dine_in,patio,0.0
710547,16,2025-08-20,lunch,2,165.0,14.44,5229,dine_in,main,0.0
710548,8,2026-04-20,dinner,4,185.5,16.23,5106,dine_in,main,0.0
710549,16,2026-02-13,dinner,3,147.5,12.91,5226,dine_in,patio,0.0
710550,15,2026-07-19,lunch,3,141.0,12.34,5212,kiosk,patio,0.0
710551,8,2025-07-10,dinner,1,87.0,7.61,5109,dine_in,main,0.0
710552,14,2025-07-14,lunch,2,113.5,9.93,5204,dine_in,patio,0.0
710553,9,2026-06-27,dinner,2,117.5,10.28,5121,dine_in,patio,0.0
710554,5,2026-06-26,dinner,2,120.0,10.5,5063,takeout,bar,0.0
710555,21,2025-09-11,dinner,2,94.0,8.22,5301,delivery,main,16.92
710556,13,2025-09-29,dinner,3,166.0,14.52,5184,delivery,main,29.88
710557,19,2026-05-13,lunch,2,71.5,6.26,5275,takeout,bar,0.0
710558,1,2026-06-26,dinner,2,123.0,10.76,5006,takeout,main,0.0
710559,6,2025-06-26,lunch,6,316.0,27.65,5084,catering,patio,0.0
710560,6,2025-06-18,dinner,6,304.5,26.64,5089,dine_in,main,0.0
710561,18,2025-07-11,lunch,2,65.0,5.69,5257,delivery,main,11.7
710562,7,2026-06-04,dinner,4,194.0,16.97,5098,takeout,main,0.0
710563,8,2025-12-05,late_night,4,261.5,22.88,5118,kiosk,main,0.0
710564,15,2025-12-12,dinner,4,262.5,22.97,5212,catering,main,13.12
710565,15,2026-05-23,dinner,1,94.5,8.27,5222,catering,patio,0.0
710566,19,2026-03-26,dinner,4,256.5,22.44,5281,delivery,patio,46.17
710567,3,2025-08-26,dinner,2,62.5,5.47,5037,delivery,bar,11.25
710568,22,2025-07-03,dinner,2,106.0,9.27,5326,takeout,main,0.0
710569,23,2025-10-24,dinner,2,127.5,11.16,5333,catering,main,0.0
710570,20,2025-12-20,dinner,1,50.5,4.42,5291,delivery,patio,9.09
710571,4,2025-07-08,dinner,2,98.0,8.57,5054,catering,bar,0.0
710572,18,2025-08-16,lunch,1,31.5,2.76,5267,delivery,patio,5.67
710573,9,2026-04-09,dinner,3,183.5,16.06,5123,dine_in,main,0.0
710574,4,2025-08-16,dinner,4,171.0,14.96,5046,dine_in,bar,8.55
710575,24,2025-12-02,dinner,2,95.0,8.31,5357,dine_in,main,0.0
710576,15,2025-07-09,dinner,2,87.5,7.66,5215,catering,patio,0.0
710577,11,2025-07-12,lunch,4,304.5,26.64,5155,dine_in,main,0.0
710578,14,2025-09-23,dinner,2,122.0,10.67,5200,dine_in,main,0.0
710579,13,2025-09-04,lunch,2,75.5,6.61,5182,dine_in,patio,0.0
710580,10,2026-04-16,dinner,3,168.5,14.74,5138,dine_in,bar,0.0
710581,15,2026-01-02,lunch,1,83.0,7.26,5222,dine_in,main,0.0
710582,10,2025-11-25,lunch,2,115.5,10.11,5141,delivery,main,20.79
710583,5,2026-03-31,dinner,3,139.5,12.21,5065,kiosk,main,0.0
710584,5,2025-12-08,dinner,4,167.5,14.66,5065,dine_in,main,8.38
710585,24,2025-08-28,lunch,2,106.0,9.27,5346,dine_in,bar,0.0
710586,3,2026-02-04,lunch,2,120.0,10.5,5042,delivery,main,21.6
710587,10,2026-04-03,dinner,4,162.5,14.22,5147,dine_in,patio,0.0
710588,18,2025-11-29,dinner,1,65.0,5.69,5268,takeout,patio,0.0
710589,12,2026-03-07,lunch,2,99.0,8.66,5179,takeout,bar,0.0
710590,2,2025-12-15,dinner,4,209.0,18.29,5016,delivery,patio,37.62
710591,9,2026-02-01,dinner,1,66.5,5.82,5123,dine_in,patio,0.0
710592,3,2025-12-20,dinner,1,26.5,2.32,5043,takeout,bar,0.0
710593,18,2025-08-04,dinner,2,134.0,11.72,5267,takeout,main,0.0
710594,14,2025-08-22,dinner,6,274.0,23.97,5202,dine_in,main,0.0
710595,13,2025-08-16,dinner,2,143.0,12.51,5189,dine_in,bar,0.0
710596,2,2025-11-29,late_night,6,270.5,23.67,5017,takeout,patio,0.0
710597,5,2025-08-12,dinner,1,50.0,4.38,5068,dine_in,main,0.0
710598,10,2026-01-17,lunch,3,227.0,19.86,5143,dine_in,main,0.0
710599,7,2026-04-09,dinner,3,140.5,12.29,5105,takeout,main,0.0
710600,17,2025-08-07,dinner,1,27.5,2.41,5249,dine_in,main,0.0
710601,10,2026-03-08,dinner,1,26.5,2.32,5143,dine_in,main,0.0
710602,2,2026-06-13,dinner,1,47.5,4.16,5017,dine_in,bar,0.0
710603,7,2025-06-24,dinner,2,120.5,10.54,5094,dine_in,main,0.0
710604,19,2026-06-30,dinner,2,129.5,11.33,5272,dine_in,main,0.0
710605,3,2025-09-30,dinner,2,63.5,5.56,5042,dine_in,patio,0.0
710606,18,2026-01-10,lunch,1,38.5,3.37,5261,delivery,main,6.93
710607,16,2026-03-17,dinner,3,180.5,15.79,5232,dine_in,patio,0.0
710608,22,2026-01-12,lunch,4,226.0,19.77,5321,dine_in,bar,0.0
710609,2,2025-11-02,dinner,5,215.5,18.86,5017,delivery,bar,38.79
710610,9,2026-06-20,dinner,1,69.5,6.08,5133,delivery,patio,12.51
710611,9,2026-03-08,lunch,2,129.0,11.29,5133,takeout,main,6.45
710612,18,2025-08-13,dinner,1,57.5,5.03,5259,dine_in,patio,0.0
710613,14,2026-01-03,dinner,3,210.5,18.42,5201,dine_in,main,0.0
710614,16,2025-11-24,late_night,2,73.0,6.39,5232,takeout,main,0.0
710615,20,2025-08-07,dinner,3,155.5,13.61,5290,dine_in,main,0.0
710616,22,2026-05-31,dinner,4,151.5,13.26,5322,dine_in,patio,0.0
710617,3,2026-04-06,dinner,3,129.5,11.33,5043,dine_in,patio,0.0
710618,12,2026-01-02,dinner,6,299.0,26.16,5178,dine_in,bar,0.0
710619,15,2026-04-02,lunch,5,393.0,34.39,5216,dine_in,main,0.0
710620,8,2025-07-28,dinner,2,137.0,11.99,5115,dine_in,bar,0.0
710621,24,2025-08-30,lunch,1,87.0,7.61,5349,dine_in,main,0.0
710622,23,2026-03-08,lunch,3,115.5,10.11,5344,dine_in,main,5.78
710623,1,2025-07-02,dinner,5,182.5,15.97,5010,dine_in,main,0.0
710624,6,2025-11-11,lunch,1,65.0,5.69,5079,catering,main,0.0
710625,10,2025-10-26,late_night,2,67.0,5.86,5149,dine_in,main,0.0
710626,23,2025-10-15,lunch,6,290.5,25.42,5343,delivery,main,52.29
710627,24,2025-09-27,dinner,4,229.0,20.04,5353,takeout,patio,0.0
710628,18,2026-05-26,late_night,1,104.5,9.14,5256,catering,patio,0.0
710629,18,2026-01-15,lunch,2,149.5,13.08,5263,delivery,patio,26.91
710630,2,2026-01-29,lunch,2,74.5,6.52,5026,catering,main,0.0
710631,17,2025-10-04,dinner,2,143.5,12.56,5252,delivery,main,25.83
710632,14,2025-07-04,dinner,2,121.5,10.63,5197,dine_in,main,0.0
710633,19,2026-04-19,dinner,2,98.0,8.57,5278,dine_in,main,0.0
710634,18,2026-07-12,dinner,6,268.0,23.45,5265,takeout,bar,0.0
710635,1,2025-12-10,lunch,2,143.0,12.51,5009,dine_in,bar,0.0
710636,23,2025-09-07,late_night,2,65.0,5.69,5343,dine_in,main,0.0
710637,6,2025-11-13,dinner,2,83.5,7.31,5081,dine_in,main,0.0
710638,22,2026-02-09,lunch,1,66.5,5.82,5327,dine_in,main,0.0
710639,19,2026-03-23,dinner,3,183.0,16.01,5277,takeout,patio,0.0
710640,20,2025-09-07,dinner,2,67.5,5.91,5293,delivery,main,12.15
710641,21,2026-05-09,dinner,1,48.0,4.2,5307,dine_in,bar,0.0
710642,8,2025-08-27,dinner,1,60.5,5.29,5114,delivery,patio,10.89
710643,11,2025-12-07,dinner,4,233.5,20.43,5160,kiosk,patio,0.0
710644,3,2025-12-18,dinner,2,87.5,7.66,5037,dine_in,main,0.0
710645,4,2026-01-09,lunch,1,94.5,8.27,5056,dine_in,bar,0.0
710646,23,2025-12-18,lunch,1,81.5,7.13,5333,dine_in,patio,0.0
710647,13,2026-02-14,late_night,3,221.0,19.34,5194,dine_in,main,0.0
710648,7,2026-05-28,dinner,2,98.0,8.57,5098,delivery,main,17.64
710649,7,2026-03-08,dinner,3,108.5,9.49,5095,takeout,main,0.0
710650,1,2026-03-29,lunch,2,88.0,7.7,5014,catering,main,0.0
710651,2,2025-09-08,dinner,4,160.0,14.0,5022,dine_in,main,0.0
710652,16,2025-11-19,dinner,1,92.5,8.09,5228,dine_in,main,0.0
710653,2,2026-05-18,dinner,2,85.5,7.48,5021,dine_in,main,0.0
710654,5,2025-11-05,dinner,4,194.5,17.02,5072,dine_in,main,9.73
710655,1,2026-04-26,lunch,4,109.0,9.54,5011,delivery,main,19.62
710656,4,2025-12-16,dinner,2,113.0,9.89,5056,catering,main,0.0
710657,5,2026-04-28,dinner,4,177.0,15.49,5064,delivery,main,31.86
710658,8,2026-02-19,dinner,2,150.0,13.12,5115,dine_in,bar,7.5
710659,21,2026-05-05,lunch,2,118.5,10.37,5301,delivery,main,21.33
710660,16,2025-09-16,lunch,2,86.5,7.57,5227,dine_in,patio,0.0
710661,10,2025-08-03,dinner,6,364.0,31.85,5150,dine_in,bar,0.0
710662,23,2025-12-28,dinner,2,101.0,8.84,5339,dine_in,main,0.0
710663,21,2025-10-02,dinner,4,146.5,12.82,5305,dine_in,patio,0.0
710664,10,2025-09-06,lunch,2,100.5,8.79,5145,takeout,main,0.0
710665,9,2026-06-16,lunch,2,73.5,6.43,5128,dine_in,patio,0.0
710666,21,2025-10-12,dinner,1,93.0,8.14,5303,dine_in,main,0.0
710667,6,2025-07-31,dinner,2,84.0,7.35,5079,takeout,patio,0.0
710668,2,2026-07-08,dinner,2,73.0,6.39,5029,dine_in,main,0.0
710669,11,2025-08-17,lunch,4,192.5,16.84,5163,dine_in,main,0.0
710670,6,2025-10-16,lunch,2,89.0,7.79,5077,catering,patio,0.0
710671,4,2025-08-04,lunch,2,87.0,7.61,5058,dine_in,main,0.0
710672,16,2026-06-27,lunch,3,209.5,18.33,5235,dine_in,patio,0.0
710673,15,2026-07-02,dinner,1,42.5,3.72,5218,takeout,bar,0.0
710674,12,2025-10-27,lunch,2,74.0,6.47,5176,delivery,main,13.32
710675,21,2026-06-22,lunch,2,57.0,4.99,5308,dine_in,main,0.0
710676,2,2026-01-27,dinner,2,62.0,5.42,5020,dine_in,main,0.0
710677,15,2026-02-06,lunch,1,50.0,4.38,5213,catering,main,0.0
710678,6,2026-07-17,dinner,2,161.0,14.09,5084,dine_in,patio,0.0
710679,17,2026-07-12,lunch,3,155.0,13.56,5251,dine_in,main,0.0
710680,10,2026-05-12,lunch,6,411.0,35.96,5143,catering,patio,0.0
710681,24,2025-09-05,dinner,6,302.0,26.42,5353,dine_in,main,0.0
710682,2,2025-11-20,dinner,5,240.5,21.04,5021,dine_in,bar,0.0
710683,19,2025-12-26,late_night,3,135.0,11.81,5275,dine_in,main,0.0
710684,23,2026-05-07,lunch,3,151.0,13.21,5343,dine_in,main,0.0
710685,19,2026-01-09,dinner,6,347.5,30.41,5284,dine_in,main,0.0
710686,22,2025-11-04,dinner,3,168.5,14.74,5321,dine_in,main,0.0
710687,21,2025-07-25,lunch,3,141.5,12.38,5311,takeout,main,0.0
710688,21,2025-12-12,dinner,2,128.0,11.2,5301,catering,main,0.0
710689,21,2025-10-05,lunch,2,119.5,10.46,5303,dine_in,patio,0.0
710690,2,2026-03-03,dinner,2,106.5,9.32,5029,dine_in,patio,0.0
710691,5,2025-07-31,lunch,2,131.0,11.46,5074,dine_in,main,0.0
710692,4,2025-11-04,dinner,3,121.0,10.59,5054,dine_in,patio,0.0
710693,23,2026-03-02,dinner,2,134.0,11.72,5331,dine_in,main,0.0
710694,20,2025-09-10,dinner,3,123.0,10.76,5288,dine_in,bar,0.0
710695,3,2025-09-11,dinner,1,55.0,4.81,5042,dine_in,main,0.0
710696,5,2025-07-06,dinner,2,107.5,9.41,5065,dine_in,main,0.0
710697,18,2025-11-25,dinner,3,165.5,14.48,5260,dine_in,main,0.0
710698,2,2025-10-21,dinner,4,169.0,14.79,5028,kiosk,bar,0.0
710699,9,2026-04-01,dinner,3,142.5,12.47,5124,dine_in,main,0.0
710700,5,2026-03-31,lunch,2,92.5,8.09,5062,takeout,main,4.62
710701,14,2026-01-23,late_night,2,94.5,8.27,5204,dine_in,main,0.0
710702,24,2026-02-11,dinner,4,162.5,14.22,5346,catering,patio,0.0
710703,11,2026-01-14,dinner,3,193.0,16.89,5156,kiosk,main,9.65
710704,18,2026-02-12,dinner,2,134.0,11.72,5259,dine_in,main,0.0
710705,10,2026-02-19,dinner,4,259.5,22.71,5136,takeout,main,0.0
710706,18,2026-03-08,late_night,2,87.5,7.66,5263,dine_in,main,0.0
710707,13,2026-04-21,lunch,2,119.0,10.41,5182,dine_in,main,0.0
710708,11,2026-05-12,late_night,3,162.5,14.22,5154,dine_in,main,0.0
710709,18,2026-04-18,dinner,3,185.0,16.19,5270,dine_in,main,9.25
710710,10,2025-07-07,dinner,2,97.0,8.49,5139,takeout,main,0.0
710711,16,2025-12-08,dinner,2,125.5,10.98,5231,takeout,bar,0.0
710712,7,2025-07-09,lunch,3,140.5,12.29,5094,catering,main,0.0
710713,13,2026-01-11,dinner,4,210.5,18.42,5189,delivery,main,37.89
710714,17,2026-02-03,lunch,4,220.0,19.25,5242,catering,main,0.0
710715,21,2025-08-09,late_night,3,146.5,12.82,5302,dine_in,main,0.0
710716,3,2026-01-20,late_night,2,103.5,9.06,5037,dine_in,main,0.0
710717,19,2026-01-30,dinner,2,121.5,10.63,5276,dine_in,bar,6.08
710718,9,2026-07-10,lunch,2,161.0,14.09,5134,catering,patio,0.0
710719,11,2025-11-16,dinner,4,190.0,16.62,5152,delivery,main,34.2
710720,24,2026-04-02,dinner,4,208.5,18.24,5358,dine_in,main,10.43
710721,8,2026-01-06,late_night,3,189.0,16.54,5116,delivery,patio,34.02
710722,19,2025-12-13,lunch,2,106.5,9.32,5284,dine_in,main,0.0
710723,11,2026-06-22,lunch,2,122.0,10.67,5159,dine_in,main,0.0
710724,15,2025-10-08,lunch,2,96.0,8.4,5212,delivery,main,17.28
710725,20,2026-04-05,dinner,4,188.0,16.45,5293,delivery,main,33.84
710726,11,2026-01-09,dinner,2,115.0,10.06,5163,dine_in,patio,0.0
710727,9,2025-08-15,lunch,4,320.0,28.0,5123,dine_in,patio,0.0
710728,4,2026-05-09,dinner,2,102.0,8.92,5056,dine_in,main,0.0
710729,14,2026-01-24,lunch,1,77.0,6.74,5202,dine_in,main,0.0
710730,21,2026-06-23,dinner,1,50.0,4.38,5301,dine_in,main,0.0
710731,8,2026-05-21,late_night,3,126.0,11.02,5120,takeout,main,0.0
710732,16,2026-03-17,dinner,1,62.5,5.47,5236,delivery,main,11.25
710733,22,2025-12-11,dinner,5,234.0,20.47,5324,dine_in,bar,0.0
710734,8,2025-11-28,dinner,3,146.0,12.77,5107,dine_in,patio,7.3
710735,11,2026-05-15,dinner,4,218.5,19.12,5151,delivery,main,39.33
710736,2,2026-02-19,dinner,2,93.0,8.14,5024,dine_in,main,0.0
710737,8,2026-01-24,lunch,2,96.0,8.4,5112,delivery,main,17.28
710738,17,2025-07-24,dinner,1,62.0,5.42,5255,dine_in,main,0.0
710739,15,2025-07-09,dinner,1,74.0,6.47,5217,dine_in,main,0.0
710740,19,2025-08-11,lunch,4,206.5,18.07,5274,delivery,main,37.17
710741,13,2025-07-29,lunch,2,108.0,9.45,5186,delivery,patio,19.44
710742,10,2026-01-04,lunch,2,93.5,8.18,5137,dine_in,main,0.0
710743,20,2026-06-23,lunch,1,56.5,4.94,5290,dine_in,main,0.0
710744,17,2026-06-25,lunch,2,73.5,6.43,5248,dine_in,main,0.0
710745,10,2025-12-15,dinner,2,121.5,10.63,5139,kiosk,bar,0.0
710746,2,2025-11-25,late_night,2,72.5,6.34,5027,takeout,main,0.0
710747,15,2026-05-31,dinner,2,85.0,7.44,5225,dine_in,patio,0.0
710748,15,2026-04-26,lunch,3,189.5,16.58,5216,dine_in,main,0.0
710749,19,2026-05-05,dinner,2,79.5,6.96,5281,delivery,patio,14.31
710750,24,2026-05-29,dinner,2,149.0,13.04,5352,dine_in,main,0.0
710751,24,2025-08-25,dinner,4,234.0,20.47,5351,dine_in,main,0.0
710752,16,2025-11-21,dinner,2,148.5,12.99,5231,dine_in,bar,0.0
710753,19,2025-11-01,late_night,6,379.0,33.16,5280,dine_in,main,0.0
710754,18,2025-12-29,dinner,2,205.5,17.98,5262,catering,bar,0.0
710755,19,2025-07-03,dinner,1,74.5,6.52,5283,dine_in,main,0.0
710756,12,2026-02-07,lunch,4,319.5,27.96,5180,dine_in,main,0.0
710757,17,2025-07-16,lunch,1,42.0,3.67,5244,catering,bar,0.0
710758,24,2025-07-07,dinner,3,145.0,12.69,5354,dine_in,main,0.0
710759,17,2026-07-11,dinner,3,129.0,11.29,5241,dine_in,main,0.0
710760,20,2025-08-12,lunch,2,107.5,9.41,5292,dine_in,main,0.0
710761,3,2026-04-26,dinner,4,125.5,10.98,5037,dine_in,main,0.0
710762,16,2025-11-15,dinner,3,157.0,13.74,5227,catering,main,0.0
710763,7,2026-04-21,lunch,2,92.5,8.09,5091,dine_in,patio,0.0
710764,22,2025-08-20,late_night,2,126.5,11.07,5330,dine_in,patio,0.0
710765,2,2026-02-21,lunch,5,191.0,16.71,5027,catering,bar,9.55
710766,7,2026-03-28,dinner,2,142.0,12.42,5104,kiosk,main,0.0
710767,4,2026-05-17,dinner,2,54.0,4.72,5053,dine_in,main,0.0
710768,19,2026-03-15,dinner,1,38.5,3.37,5280,dine_in,bar,0.0
710769,20,2026-02-25,dinner,5,199.0,17.41,5286,dine_in,main,0.0
710770,21,2025-07-07,dinner,4,150.5,13.17,5306,delivery,bar,27.09
710771,2,2026-07-18,dinner,1,78.0,6.82,5024,dine_in,main,0.0
710772,14,2025-11-24,late_night,4,211.0,18.46,5206,dine_in,main,0.0
710773,16,2026-04-01,dinner,5,192.0,16.8,5231,delivery,main,34.56
710774,23,2026-03-12,dinner,3,215.5,18.86,5340,dine_in,main,0.0
710775,1,2025-11-22,late_night,5,175.0,15.31,5007,dine_in,main,0.0
710776,8,2026-07-04,lunch,2,73.0,6.39,5113,delivery,main,13.14
710777,15,2026-07-03,dinner,2,103.0,9.01,5216,dine_in,patio,0.0
710778,4,2025-07-20,dinner,4,137.5,12.03,5051,dine_in,patio,0.0
710779,9,2026-05-31,dinner,3,193.0,16.89,5124,dine_in,patio,0.0
710780,22,2025-07-02,lunch,4,182.0,15.92,5318,dine_in,main,0.0
710781,21,2025-08-26,dinner,2,66.0,5.77,5308,takeout,patio,0.0
710782,21,2025-06-29,lunch,3,140.0,12.25,5311,delivery,main,25.2
710783,8,2025-08-06,dinner,1,54.5,4.77,5110,dine_in,main,0.0
710784,16,2025-10-13,late_night,2,95.0,8.31,5233,dine_in,main,4.75
710785,2,2025-08-22,lunch,2,110.5,9.67,5025,dine_in,main,0.0
710786,3,2025-11-14,dinner,2,86.5,7.57,5035,dine_in,main,0.0
710787,14,2026-07-09,dinner,4,229.0,20.04,5198,takeout,main,0.0
710788,15,2026-01-14,lunch,2,88.0,7.7,5223,delivery,bar,15.84
710789,19,2025-08-07,dinner,2,97.0,8.49,5281,catering,main,0.0
710790,18,2025-09-04,lunch,1,63.5,5.56,5262,dine_in,bar,0.0
710791,6,2025-12-01,dinner,4,187.0,16.36,5077,catering,main,0.0
710792,10,2026-01-09,lunch,4,154.5,13.52,5145,dine_in,main,0.0
710793,14,2025-11-05,lunch,2,71.0,6.21,5210,dine_in,patio,0.0
710794,23,2026-07-14,late_night,3,110.5,9.67,5344,dine_in,main,0.0
710795,18,2026-07-16,dinner,4,264.5,23.14,5257,takeout,bar,0.0
710796,5,2026-06-20,lunch,2,77.0,6.74,5061,delivery,main,13.86
710797,9,2026-04-02,lunch,2,102.0,8.92,5130,takeout,patio,0.0
710798,22,2025-07-07,dinner,4,231.0,20.21,5323,takeout,main,0.0
710799,2,2026-06-19,dinner,6,315.0,27.56,5028,takeout,main,0.0
710800,2,2026-02-28,lunch,2,87.5,7.66,5017,catering,patio,0.0
710801,13,2026-07-06,dinner,2,111.0,9.71,5190,dine_in,main,0.0
710802,20,2026-05-05,dinner,2,107.5,9.41,5292,delivery,patio,19.35
710803,22,2026-04-09,dinner,4,179.0,15.66,5329,delivery,main,32.22
710804,5,2026-04-29,dinner,2,112.0,9.8,5066,dine_in,main,0.0
710805,9,2026-01-17,lunch,5,250.0,21.88,5133,takeout,main,0.0
710806,10,2025-09-20,lunch,3,156.0,13.65,5145,dine_in,main,0.0
710807,14,2026-03-01,lunch,4,162.5,14.22,5208,dine_in,patio,0.0
710808,2,2026-05-12,lunch,2,82.0,7.17,5018,dine_in,main,0.0
710809,17,2025-12-08,lunch,6,395.0,34.56,5243,dine_in,main,19.75
710810,17,2025-11-13,dinner,1,43.5,3.81,5241,takeout,main,0.0
710811,5,2026-04-04,late_night,3,113.0,9.89,5063,takeout,main,0.0
710812,12,2026-04-03,late_night,1,82.0,7.17,5171,dine_in,main,0.0
710813,1,2025-10-17,lunch,2,68.5,5.99,5007,kiosk,main,0.0
710814,22,2026-02-11,lunch,5,302.5,26.47,5320,dine_in,main,0.0
710815,16,2025-09-30,lunch,1,72.5,6.34,5228,dine_in,main,0.0
710816,21,2025-11-11,lunch,3,188.0,16.45,5301,dine_in,main,0.0
710817,14,2025-09-18,dinner,2,138.0,12.07,5206,kiosk,main,0.0
710818,6,2026-07-12,dinner,2,111.0,9.71,5081,dine_in,bar,0.0
710819,11,2025-10-28,late_night,4,136.0,11.9,5152,delivery,main,24.48
710820,6,2025-08-15,lunch,4,238.0,20.82,5085,delivery,main,42.84
710821,15,2025-06-28,dinner,2,104.5,9.14,5221,dine_in,patio,0.0
710822,19,2026-04-12,lunch,3,101.0,8.84,5282,delivery,main,18.18
710823,1,2026-03-02,lunch,5,230.0,20.12,5010,dine_in,patio,0.0
710824,15,2026-06-09,dinner,3,133.5,11.68,5222,catering,main,0.0
710825,12,2026-05-17,dinner,6,339.5,29.71,5180,dine_in,main,0.0
710826,22,2025-07-01,lunch,2,101.5,8.88,5324,dine_in,main,0.0
710827,6,2025-08-16,dinner,4,202.0,17.67,5076,dine_in,main,0.0
710828,11,2025-08-12,dinner,4,269.5,23.58,5152,catering,main,0.0
710829,2,2025-11-27,lunch,1,43.0,3.76,5027,kiosk,main,0.0
710830,23,2025-06-29,lunch,2,83.5,7.31,5332,takeout,main,0.0
710831,17,2026-03-03,dinner,1,91.5,8.01,5247,dine_in,patio,0.0
710832,11,2026-02-11,dinner,1,64.0,5.6,5159,dine_in,patio,0.0
710833,22,2026-05-16,dinner,2,169.0,14.79,5326,takeout,patio,0.0
710834,6,2026-03-19,dinner,2,118.5,10.37,5086,dine_in,main,0.0
710835,13,2025-10-09,dinner,2,115.0,10.06,5181,delivery,main,20.7
710836,22,2026-05-23,dinner,2,86.0,7.52,5321,dine_in,main,0.0
710837,2,2026-04-13,lunch,4,235.0,20.56,5029,takeout,main,0.0
710838,6,2026-07-06,late_night,6,329.5,28.83,5079,takeout,main,0.0
710839,1,2026-07-14,dinner,2,124.0,10.85,5006,takeout,main,0.0
710840,2,2025-12-11,dinner,2,130.0,11.38,5028,takeout,main,6.5
710841,19,2026-02-19,lunch,4,188.5,16.49,5271,takeout,main,0.0
710842,4,2025-08-20,dinner,1,50.0,4.38,5054,dine_in,bar,0.0
710843,6,2025-11-03,lunch,2,85.5,7.48,5082,delivery,main,15.39
710844,11,2025-09-07,dinner,4,177.0,15.49,5160,delivery,main,31.86
710845,10,2026-07-07,dinner,3,154.0,13.47,5139,dine_in,patio,0.0
710846,19,2026-06-15,lunch,1,59.5,5.21,5285,dine_in,patio,0.0
710847,15,2026-02-11,lunch,5,280.5,24.54,5222,dine_in,main,0.0
710848,9,2025-10-27,lunch,3,171.0,14.96,5134,delivery,main,30.78
710849,15,2025-07-08,dinner,2,111.5,9.76,5222,takeout,main,0.0
710850,20,2026-03-08,late_night,2,92.5,8.09,5289,takeout,main,0.0
710851,8,2026-05-09,dinner,4,180.5,15.79,5109,delivery,bar,32.49
710852,11,2026-01-10,lunch,2,88.5,7.74,5156,dine_in,main,0.0
710853,22,2025-11-11,lunch,2,145.0,12.69,5330,dine_in,main,0.0
710854,14,2025-10-09,dinner,2,95.5,8.36,5205,dine_in,main,0.0
710855,20,2026-03-23,dinner,2,96.5,8.44,5295,delivery,main,17.37
710856,23,2026-03-12,dinner,1,41.5,3.63,5332,kiosk,main,0.0
710857,2,2026-06-23,dinner,4,191.5,16.76,5026,dine_in,main,0.0
710858,21,2025-12-15,lunch,3,174.5,15.27,5308,dine_in,main,0.0
