Date,Day of Week,Exercise,Weight,Reps,Start Time,RPE,Notes,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Dumbbell Row,40,8,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Lateral Dumbbell Raise,10,15,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Dumbbell Row,55,12,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Lateral Dumbbell Raise,10,15,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Dumbbell Row,55,12,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Lateral Dumbbell Raise,10,15,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Dumbbell Row,55,13,,,,,,,,,,,,,,,,,,,
2025-07-12,Saturday,Dumbbell Row,40,8,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,45,12,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,55,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,80,3,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,95,3,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,110,3,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,120,6,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,10,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,10,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,1,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,10,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,10,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,6,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Overhead Press,70,10,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Pull Up,183.2,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Parallel Bar Triceps Dip,183.2,5,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Parallel Bar Triceps Dip,183.2,16,,,,,,,,,,,,,,,,,,,
2025-07-11,Friday,Parallel Bar Triceps Dip,183.2,10,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,175,5,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,210,3,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,240,3,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,275,3,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,310,2,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Barbell Deadlift,240,8,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Trap Bar Barbell Deadlift,135,2,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Trap Bar Barbell Deadlift,225,3,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Trap Bar Barbell Deadlift,275,3,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Trap Bar Barbell Deadlift,225,5,,,,,,,,,,,,,,,,,,,
2025-07-10,Thursday,Hanging Leg Raise Toes to Bar,,7,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,95,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,95,16,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,95,8,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,95,8,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,45,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,140,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,175,5,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,210,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,240,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,275,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,310,3,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,325,2,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,335,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,315,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,295,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,275,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,265,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,245,2,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,225,1,,,,,,,,,,,,,,,,,,,
2025-07-08,Tuesday,Barbell Squat,135,2,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,100,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,125,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,135,3,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,155,3,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,175,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,205,3,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,225,3,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,225,3,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Flat Barbell Bench Press,175,8,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,30,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,50,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,70,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,90,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,120,15,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,110,8,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lateral Dumbbell Raise,10,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lat Pulldown,100,7,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lateral Dumbbell Raise,15,20,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Dumbbell Row,40,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Dumbbell Row,55,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Dumbbell Row,55,15,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Seated Cable Row,90,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Seated Cable Row,90,13,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Cable Face Pull,12.5,5,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Cable Face Pull,17.5,12,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Seated Cable Row,70,10,,,,,,,,,,,,,,,,,,,
2025-07-07,Monday,Lateral Dumbbell Raise,10,9,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,1,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,3,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,10,,,Eleanor pullup for the first,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,8,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,7,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Pull Up,182.8,3,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,75,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,85,3,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,95,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,110,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,125,5,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,115,3,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,95,12,,,,,,,,,,,,,,,,,,,
2025-07-04,Friday,Overhead Press,95,7,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,175,5,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,210,3,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,225,5,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,260,5,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,295,4,,10,"Switch grip; failed, no breakfast.",,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,315,1,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,335,0,,,,,,,,,,,,,,,,,,,
2025-07-03,Thursday,Barbell Deadlift,225,8,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,45,3,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,140,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,175,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,210,3,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,225,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,260,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,295,7,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,225,14,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Barbell Squat,225,2,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,95,1,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,95,19,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,95,12,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Overhead Press,95,5,,,,,,,,,,,,,,,,,,,
2025-07-01,Tuesday,Hanging Leg Raise,182.4,15,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,100,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,125,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,150,3,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,165,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,190,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,210,7,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,210,2,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,165,14,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Flat Barbell Bench Press,165,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Pendlay Row,95,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Pendlay Row,115,15,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Pendlay Row,115,24,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Pendlay Row,115,11,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,70,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,90,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,110,19,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lateral Dumbbell Raise,7.5,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lateral Dumbbell Raise,15,15,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,110,9,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lateral Dumbbell Raise,15,15,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Cable Face Pull,12.5,5,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Cable Face Pull,17.5,15,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,100,6,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lat Pulldown,90,2,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Lateral Dumbbell Raise,15,16,,,,,,,,,,,,,,,,,,,
2025-06-30,Monday,Cable Face Pull,17.5,15,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Squat,45,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Squat,135,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Squat,185,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Squat,205,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Flat Barbell Bench Press,100,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Flat Barbell Bench Press,125,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Flat Barbell Bench Press,155,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Deadlift,185,5,,,,,,,,,,,,,,,,,,,
2025-06-27,Friday,Barbell Deadlift,205,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,1,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,3,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,6,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,12,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,55,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,70,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,85,3,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,100,3,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,110,3,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,125,7,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,135,1,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,160,0,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,135,2,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,100,14,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Overhead Press,100,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Flat Barbell Bench Press,135,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,1,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Flat Barbell Bench Press,175,13,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Flat Barbell Bench Press,175,7,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Flat Barbell Bench Press,155,2,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Cable Face Pull,12.5,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Pull Up,189,5,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Cable Face Pull,19,27,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Cable Face Pull,37.5,7,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Seated Cable Row,75,8,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Seated Cable Row,95,8,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Seated Cable Row,130,6,,,,,,,,,,,,,,,,,,,
2025-06-20,Friday,Seated Cable Row,95,5,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,170,5,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,205,3,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,240,3,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,270,3,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,305,5,,,Belted.,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,305,1,,,"Unbelted, back felt funny (sharp pain).",,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,240,17,,,"Long breaks, subtracted one because of long break.",,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,240,5,,,Negatives.,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Barbell Deadlift,240,10,,,Belted; kept contact with bar the whole time.,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Hanging Leg Raise,186,5,,,,,,,,,,,,,,,,,,,
2025-06-19,Thursday,Hanging Leg Raise,186,28,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,45,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,135,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,170,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,205,3,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,240,3,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,270,3,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,305,6,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,240,12,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Barbell Squat,240,2,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,100,1,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,100,17,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,100,9,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Overhead Press,100,4,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Parallel Bar Triceps Dip,184.8,1,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Parallel Bar Triceps Dip,184.8,5,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Parallel Bar Triceps Dip,209.8,15,,,,,,,,,,,,,,,,,,,
2025-06-17,Tuesday,Parallel Bar Triceps Dip,184.8,12,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,95,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,125,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,155,3,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,175,3,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,195,3,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,220,6,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,220,3,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,170,15,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,170,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Flat Barbell Bench Press,135,3,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Barbell Row,135,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Barbell Row,135,16,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Barbell Row,135,15,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Barbell Row,135,8,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lat Pulldown Neutral Grip,55,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lat Pulldown Neutral Grip,90,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lat Pulldown Neutral Grip,120,14,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lateral Cable Raise,9,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Cable Face Pull,12.5,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lat Pulldown Neutral Grip,120,9,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Cable Face Pull,17.5,26,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lateral Cable Raise,14,7,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lat Pulldown Neutral Grip,120,5,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Cable Face Pull,17.5,13,,,,,,,,,,,,,,,,,,,
2025-06-16,Monday,Lateral Dumbbell Raise,20,11,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,55,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,70,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,85,3,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,90,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,105,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,120,9,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,120,1,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,90,16,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,90,7,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Overhead Press,65,4,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Pull Up,185.6,1,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Pull Up,185.6,3,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Pull Up,185.6,13,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Pull Up,185.6,6,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Flat Barbell Bench Press,95,5,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Flat Barbell Bench Press,135,3,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Flat Barbell Bench Press,160,16,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Flat Barbell Bench Press,160,6,,,,,,,,,,,,,,,,,,,
2025-06-13,Friday,Pull Up,185.6,5,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,135,5,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,170,5,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,205,3,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,220,5,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,255,5,,,,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,290,8,,,Unbelted.,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,290,2,,,Unbelted.,,,,,,,,,,,,,,,,
2025-06-12,Thursday,Barbell Deadlift,225,19,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,135,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,170,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,205,3,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,220,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,255,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,290,9,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,220,13,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,220,4,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Barbell Squat,185,1,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Overhead Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Overhead Press,65,5,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Overhead Press,90,1,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Overhead Press,90,18,,,,,,,,,,,,,,,,,,,
2025-06-10,Tuesday,Overhead Press,90,10,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,45,5,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,95,5,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,125,5,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,150,3,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,160,5,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,185,5,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,210,8,,,,,,,,,,,,,,,,,,,
2025-06-09,Monday,Flat Barbell Bench Press,160,15,,,,,,,,,,,,,,,,,,,
